qid,True Answer,Predicted Answer,Jaccard,Recall,Precision,F1,EditDist,EM,BERT,Perp_ans,IDK,Time
390,Paris Agreements,Paris Agreements,1.0,1.0,1.0,1.0,0,1,1.0,1.0484766066285447,0,0.013199782371520996
391,96.5%,96.5%,1.0,1.0,1.0,1.0,0,1,1.0,1.0110423640770485,0,0.01456902821858724
392,Hearst Corporation,Hearst Corporation,1.0,1.0,1.0,1.0,0,1,1.0,1.0840515572120393,0,0.014458600680033367
393,67.7%,67.7%,1.0,1.0,1.0,1.0,0,1,1.0,1.021606338317503,0,0.014927872021993001
394,Chancellor Konrad Adenauer,Konrad Adenauer,0.6666666666666666,0.6666666666666666,1.0,0.8,11,0,0.8684810400009155,1.0195745151061955,0,0.014018491903940836
395,"Mysore, India","Mysore, India",1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0581799873595295,0,0.014623721440633139
396,Bill Hobby,Bill Hobby,1.0,1.0,1.0,1.0,0,1,1.0,1.1742551117585902,0,0.012134218215942382
397,Houston Press,the Houston Press,0.6666666666666666,1.0,0.6666666666666666,0.8,4,0,0.8600192070007324,1.2126523791932031,0,0.012615664800008138
398,Houston Chronicle,the Houston Chronicle,0.6666666666666666,1.0,0.6666666666666666,0.8,4,0,0.8932560086250305,1.1961387370845353,0,0.012541977564493816
399,1995,1995,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0011863959687974,0,0.011456962426503499
400,join the Federal Republic of Germany.,join the Federal Republic of Germany,0.8571428571428571,0.8571428571428571,1.0,0.923076923076923,1,0,0.9307399988174438,1.0080133278943257,0,0.015148218472798665
401,6:55 AM IST,6:55 AM IST,1.0,1.0,1.0,1.0,0,1,1.0,1.020840257599423,0,0.014705713589986165
402,1974,1974,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0014210792402038,0,0.011731199423472087
403,daily newspaper,a daily newspaper in Sanskrit,0.4,1.0,0.4,0.5714285714285715,14,0,0.6536918878555298,1.1080455921195558,0,0.01636833349863688
404,1970,1970,1.0,1.0,1.0,1.0,0,1,1.0,1.0025381743980653,0,0.011636507511138917
405,the famous Conciergerie,Conciergerie,0.3333333333333333,0.3333333333333333,1.0,0.5,11,0,0.8135083913803101,1.0072433138185017,0,0.013711432615915934
406,Brick Gothic architecture,Brick Gothic architecture,1.0,1.0,1.0,1.0,0,1,1.000000238418579,1.1051223433214936,0,0.013756179809570312
407,the kings of Navarre,kings of Navarre,0.75,0.75,1.0,0.8571428571428571,4,0,0.8914018273353577,1.109799123336186,0,0.0163238525390625
408,the master of the Teutonic order,the master of the Teutonic order,1.0,1.0,1.0,1.0,0,1,1.0,1.0464198423496114,0,0.01798923412958781
409,built in the 15th century,15th century,0.4,0.4,1.0,0.5714285714285715,13,0,0.6917645335197449,1.133730477202855,0,0.012884314854939778
410,approximately 2007 and later,2007,0.25,0.25,1.0,0.4,24,0,0.5080279111862183,1.0133586702615878,0,0.011596484978993734
411,cameras that produce images only in JPEG format,cameras that produce images only in JPEG format,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0117323124105067,0,0.017331178983052573
412,the Exif specification,the Exif specification to differentiate between these values,0.375,1.0,0.375,0.5454545454545454,38,0,0.6883453726768494,1.1638636275319163,0,0.016165630022684733
413,REI or SOS techniques,REI or SOS,0.75,0.75,1.0,0.8571428571428571,11,0,0.7809393405914307,1.0949456471884071,0,0.013956558704376221
414,Japanese,Japanese,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0375264121174812,0,0.011547418435414632
415,Southern Rhodesia,Rhodesia,0.5,0.5,1.0,0.6666666666666666,9,0,0.8007192611694336,1.0024684334909222,0,0.016743512948354085
416,1965,1965,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0108251761155282,0,0.011465644836425782
417,Kenyan,Kenyan,1.0,1.0,1.0,1.0,0,1,1.0,1.0800085413216345,0,0.012054093678792318
418,1968,1980,0.0,0.0,0.0,0.0,2,0,0.8470635414123535,2.205532543621897,0,0.011579287052154542
419,Mau Mau Uprising,Zimbabwe,0.0,0.0,0.0,0.0,15,0,0.31798210740089417,1.0158370628151445,0,0.011356608072916666
420,King Alexander I Jagiellon,King Alexander I Jagiellon,1.0,1.0,1.0,1.0,0,1,1.0,1.0231478249193344,0,0.014681673049926758
421,legislative power from the king to the Sejm.,"When the administrative secretariats established by the Paris Convention (1883) and the Berne Convention (1886) merged in 1893, they located in Berne, and also adopted the term",0.03333333333333333,0.125,0.043478260869565216,0.06451612903225806,145,0,0.3923020362854004,1.0570705401527545,0,0.03916724920272827
422,greatly strengthened,decline,0.0,0.0,0.0,0.0,16,0,0.633007824420929,1.9772252727237902,0,0.011581607659657796
423,7,(7),0.3333333333333333,1.0,0.3333333333333333,0.5,2,0,0.5191223621368408,1.1369306656173637,0,0.01216825246810913
424,Barcelona,Barcelona,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.01204008091002,0,0.01168653964996338
425,11,11,1.0,1.0,1.0,1.0,0,1,1.0,1.0685100496490585,0,0.011639893054962158
426,three,three,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0967659231918403,0,0.011782304445902506
427,youth academy,youth academy,1.0,1.0,1.0,1.0,0,1,1.0,1.063005374302115,0,0.012258760134379069
428,3 May 1505,3 May 1505,1.0,1.0,1.0,1.0,0,1,1.0,1.013717381703328,0,0.012724705537160238
429,forbade the king to pass any new law without the consent of the representatives of the nobility,"This forbade the king to pass any new law without the consent of the representatives of the nobility, in Sejm and Senat assembled, and thus greatly strengthened the nob",0.5416666666666666,1.0,0.5416666666666666,0.7027027027027027,73,0,0.7993144392967224,1.052284802071895,0,0.0332423726717631
430,elaborate,elaborate imperial-style puja worship,0.25,1.0,0.25,0.4,28,0,0.36717748641967773,1.0995966032659064,0,0.01581386725107829
431,Eugene Wong and Michael Stonebraker,Eugene Wong and Michael Stonebraker,1.0,1.0,1.0,1.0,0,1,1.0,1.070584018943993,0,0.016664783159891765
432,eighth,several centuries after the eighth,0.2,1.0,0.2,0.33333333333333337,28,0,0.43136611580848694,1.038149396737213,0,0.014171282450358072
433,1973,1973,1.0,1.0,1.0,1.0,0,1,0.9999998211860657,1.2610095816159936,0,0.011563376585642497
434,QUEL,QUEL,1.0,1.0,1.0,1.0,0,1,1.0,1.0278671180689432,0,0.013330888748168946
435,Vishnu and Shiva,Vishnu and Shiva,1.0,1.0,1.0,1.0,0,1,1.0,1.0301181620860418,0,0.01527624527613322
436,Hindu gods,Hindu gods,1.0,1.0,1.0,1.0,0,1,1.0,1.0608022355148365,0,0.013589553038279216
437,INGRES,INGRES,1.0,1.0,1.0,1.0,0,1,1.0,1.0021992267889517,0,0.012790552775065104
438,INGRES moved to the emerging SQL standard,"Over time, INGRES moved to the emerging SQL standard",0.7,1.0,0.7,0.8235294117647058,11,0,0.8831972479820251,1.0779715913123926,0,0.01813576618830363
439,monumental,Hindu temples,0.0,0.0,0.0,0.0,10,0,0.4053923487663269,1.191347148118562,0,0.01257399320602417
440,the plate spacing,plate spacing,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.8446701765060425,1.106295918820202,0,0.012018601099650065
441,with a screw,a screw,0.6666666666666666,0.6666666666666666,1.0,0.8,5,0,0.7666940689086914,1.3466318897641898,0,0.012857528527577718
442,reverse-biased semiconductor diodes,reverse-biased semiconductor diodes,1.0,1.0,1.0,1.0,0,1,1.0,1.1161199001482542,0,0.0159439484278361
443,depletion region,depletion region width,0.6666666666666666,1.0,0.6666666666666666,0.8,6,0,0.872157633304596,1.013349138250623,0,0.013860336939493815
444,phase-locked loops,IDK,0.0,0.0,0.0,0.0,18,0,0.3641299903392792,1.0476188519211698,1,0.009967156251271566
445,1930s,1930s,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0625170345276924,0,0.012151241302490234
446,91%,91%,1.0,1.0,1.0,1.0,0,1,1.0,1.0030492614824118,0,0.012455296516418458
447,European history,European history,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0199177118259757,0,0.012268396218617757
448,in the context with their contact with European culture in the Age of Discovery.,in a very different way,0.0625,0.08333333333333333,0.2,0.11764705882352941,65,0,0.34965482354164124,1.30152169659375,0,0.014461878935496013
449,to distinguish the time between what we call Middle Ages and time of the late Enlightenment,to distinguish the time between what we call Middle Ages and time of the late Enlightenment,1.0,1.0,1.0,1.0,0,1,1.0,1.0480923827990967,0,0.026080576578776042
450,710-800,710-800,1.0,1.0,1.0,1.0,0,1,1.0,1.001214331760958,0,0.015031786759694417
451,European history,European history,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0273245311225647,0,0.012331167856852213
452,most selective,most selective,1.0,1.0,1.0,1.0,0,1,1.0,1.2599302361319187,0,0.012458244959513346
453,690–760,690–760,1.0,1.0,1.0,1.0,0,1,1.0,1.0038675779401225,0,0.013713260491689047
454,10.7%,10.7%,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0051367676200178,0,0.012568763891855876
455,transubstantiation,transubstantiation,1.0,1.0,1.0,1.0,0,1,1.0,1.0157586844298587,0,0.013839844862620037
456,infrared,infrared,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.000410769919713,0,0.013381656010945637
457,the mid-to-late 16th century,IDK,0.0,0.0,0.0,0.0,28,0,0.25362125039100647,1.0147516294400658,1,0.01159837245941162
458,controversy over the Eucharist,IDK,0.0,0.0,0.0,0.0,30,0,0.3318713903427124,1.015739793563101,1,0.011750320593516031
459,bread and wine,bread and wine,1.0,1.0,1.0,1.0,0,1,1.0,1.009786145016069,0,0.012707165877024333
460,Christ,Christ,1.0,1.0,1.0,1.0,0,1,1.0,1.003979077200284,0,0.011531086762746175
461,minute,rapid,0.0,0.0,0.0,0.0,6,0,0.7035533785820007,1.9342824796525453,0,0.014468757311503093
462,light,light,1.0,1.0,1.0,1.0,0,1,1.0,1.0055011906600055,0,0.011589535077412923
463,cave crickets,cave crickets,1.0,1.0,1.0,1.0,0,1,1.0,1.0681583094532678,0,0.013966902097066244
464,acute,acute vision,0.5,1.0,0.5,0.6666666666666666,7,0,0.6133471727371216,1.3655724842529677,0,0.01250474452972412
465,"a 2, 3 or 4-digit sequential number with no significance as to device properties","2, 3 or 4-digit sequential number",0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,47,0,0.7442341446876526,1.1502834731891571,0,0.01752758026123047
466,2N,2N,1.0,1.0,1.0,1.0,0,1,1.0,1.0148999536374357,0,0.012446248531341552
467,a newer variant,a newer variant,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0473779763145121,0,0.01415239175160726
468,a three-terminal device,a three-terminal device,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.053311497139832,0,0.015464719136555989
469,a p–n–p germanium switching transistor,IDK,0.0,0.0,0.0,0.0,38,0,0.34823665022850037,1.045992039221948,1,0.011617080370585123
470,safety factors against under-exposure,against under-exposure,0.5,0.5,1.0,0.6666666666666666,15,0,0.8209978342056274,1.1078465963041686,0,0.014207951227823893
471,effectively doubling the nominal speed of many black-and-white negative films,doubling the nominal speed of many black-and-white negative films,0.9,0.9,1.0,0.9473684210526316,12,0,0.967092752456665,1.0428614418714743,0,0.019492220878601075
472,1963,1963,1.0,1.0,1.0,1.0,0,1,1.0,1.0034929749992372,0,0.011673593521118164
473,1960,IDK,0.0,0.0,0.0,0.0,4,0,0.5030906200408936,1.0118832625252616,1,0.01223146120707194
474,the DIN system,DIN,0.3333333333333333,0.3333333333333333,1.0,0.5,11,0,0.438345342874527,1.7378136406874667,0,0.011494600772857666
475,late 18th and early 19th centuries,late 18th and early 19th centuries,1.0,1.0,1.0,1.0,0,1,1.0,1.0233940527947336,0,0.01571065584818522
476,corruption,cost-benefit argument,0.0,0.0,0.0,0.0,17,0,0.3605974316596985,1.20065490715794,0,0.01411374012629191
477,through taxes,taxes,0.5,0.5,1.0,0.6666666666666666,8,0,0.7331902980804443,1.3896909215688686,0,0.011437940597534179
478,corruption,cost-benefit argument,0.0,0.0,0.0,0.0,17,0,0.3605974316596985,1.20065490715794,0,0.014372022946675618
479,late 18th and early 19th centuries,late 18th and early 19th centuries,1.0,1.0,1.0,1.0,0,1,1.0,1.0233940527947336,0,0.01691968043645223
480,Greek Laïka scene,Greek Laka scene,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0.8740498423576355,1.097143559354901,0,0.014710160096486409
481,Humira,Humira,1.0,1.0,1.0,1.0,0,1,1.0,1.0010014064102606,0,0.012941110134124755
482,"Armageddon (rev.16:16), Blynd, Winter's Verge and Quadraphonic","Armageddon (rev.16:16), Blynd, Winter's Verge and Quadraphonic",1.0,1.0,1.0,1.0,0,1,1.0,1.0095484285579257,0,0.02592424154281616
483,Michalis Hatzigiannis and Alkinoos Ioannidis,Michalis Hatzigiannis and Alkinoos Ioannidis,1.0,1.0,1.0,1.0,0,1,1.0,1.0326234466307682,0,0.022385776042938232
484,"Anna Vissi, Evridiki, and Sarbel","Anna Vissi, Evridiki, and Sarbel",1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0492819894632335,0,0.018845375378926596
485,$75.6 billion,$75.6 billion,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.1314149340219288,0,0.012912098566691082
486,Lipitor,IDK,0.0,0.0,0.0,0.0,7,0,0.5416532158851624,1.014391071194275,1,0.012069034576416015
487,$141 billion,$141 billion,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.047868079057013,0,0.01317593256632487
488,2011,2011,1.0,1.0,1.0,1.0,0,1,1.0,1.027060407524634,0,0.011730722586313884
489,"Hip Hop, R&B and reggae",Cypriot rock music and Éntekhno rock,0.08333333333333333,0.125,0.2,0.15384615384615385,26,0,0.5059184432029724,1.0853999723723322,0,0.018921061356862386
490,Burning Up,IDK,0.0,0.0,0.0,0.0,10,0,0.5118961930274963,1.1470040595065667,1,0.014757768313090006
491,Everybody,Everybody,1.0,1.0,1.0,1.0,0,1,0.9999998211860657,1.1505523330763436,0,0.012689205010732015
492,three,three,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.014075989022567,0,0.012027414639790852
493,Reggie Lucas of Warner Bros,Reggie Lucas,0.4,0.4,1.0,0.5714285714285715,15,0,0.597776472568512,1.0230656150861301,0,0.013803641001383463
494,October 1982,IDK,0.0,0.0,0.0,0.0,12,0,0.3883589804172516,1.0083630011921512,1,0.010147786140441895
495,United States,United States,1.0,1.0,1.0,1.0,0,1,1.0,1.039009637739784,0,0.012203256289164225
496,China,China,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.000724889278345,0,0.011597867806752522
497,17.9 billion,17.9 billion,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0104760177035266,0,0.012742729981740315
498,United Kingdom,United Kingdom,1.0,1.0,1.0,1.0,0,1,1.0,1.1345944315666667,0,0.012214136123657227
499,USD 2.3 billion,USD 2.3 billion,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.031047911808699,0,0.013259438673655193
500,Milan,Milan,1.0,1.0,1.0,1.0,0,1,1.0,1.0009793958446185,0,0.011745460828145345
501,5 January,12 December 1954,0.0,0.0,0.0,0.0,14,0,0.6683754920959473,1.3111298874414494,0,0.01284852425257365
502,his sick-bed,his sick-bed,1.0,1.0,1.0,1.0,0,1,1.0,1.1539447304082342,0,0.013563644886016846
503,1954,1954,1.0,1.0,1.0,1.0,0,1,1.0,1.0027919896163446,0,0.011782356103261312
504,1955,1955,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.084537411812244,0,0.011771122614542643
505,South Korean agents had learned about the plans,South Korean agents had learned about the plans and South Korean forces were strengthening their defenses,0.5714285714285714,1.0,0.5714285714285714,0.7272727272727273,58,0,0.8150888085365295,1.0274759487528393,0,0.021153338750203452
506,revised his war plan,revised his war plan,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0881405019339265,0,0.014623498916625977
507,"coal, energy, iron and steel","heavy industries such as coal, energy, iron and steel",0.6,1.0,0.6,0.7499999999999999,25,0,0.8307170271873474,1.1607007838386278,0,0.01954145828882853
508,Rhee,"Israel, the PLO, and most Arab states except Jordan",0.0,0.0,0.0,0.0,48,0,0.301969975233078,1.049861688834802,0,0.02064756155014038
509,Hanover had to be secured against Franco-Prussian attack,secured against Franco-Prussian attack,0.5,0.5,1.0,0.6666666666666666,18,0,0.8086077570915222,1.0550220575907152,0,0.015677992502848306
510,his commitments in Germany were counterbalanced by the demands of the British colonies overseas,Germany,0.07692307692307693,0.07692307692307693,1.0,0.14285714285714288,88,0,0.4022539556026459,1.3627513515890832,0,0.011542892456054688
511,21.9%,21.9%,1.0,1.0,1.0,1.0,0,1,1.0,1.0052113809951069,0,0.012671860059102376
512,France was very much interested in colonial expansion and was willing to exploit the vulnerability of Hanover in war against Great Britain,France was very much interested in colonial expansion,0.4,0.4,1.0,0.5714285714285715,85,0,0.7687582969665527,1.126079355186801,0,0.016936333974202473
513,Deyang,Deyang,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0037966069873268,0,0.012812972068786621
514,Chengdu and Mianyang,Chengdu and Mianyang,1.0,1.0,1.0,1.0,0,1,1.0,1.0321977664525417,0,0.01516053279240926
515,1950,7 June 1950,0.3333333333333333,1.0,0.3333333333333333,0.5,7,0,0.5873260498046875,1.2228211955206758,0,0.012892572085062663
516,Panzhihua,Panzhihua,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0115557794649497,0,0.015315624078114827
517,Hanover,Buckingham Palace,0.0,0.0,0.0,0.0,16,0,0.421836793422699,1.0480011868544905,0,0.012445068359375
518,it had no desire to divert forces to central Europe for Prussia's interest.,it had no desire to divert forces to central Europe for Prussia's interest,0.9285714285714286,0.9285714285714286,1.0,0.962962962962963,1,0,0.9485936760902405,1.0713580710056707,0,0.02118825912475586
519,Kim Il-sung,Kim Il-sung,1.0,1.0,1.0,1.0,0,1,1.0,1.004847901733863,0,0.014035626252492269
520,Virgil,Virgil,1.0,1.0,1.0,1.0,0,1,1.0,1.0004741378545416,0,0.014702860514322917
521,"1,686,840","1,686,840",1.0,1.0,1.0,1.0,0,1,1.0,1.005221105889906,0,0.014519051710764567
522,predicted trajectory,everything that was being done in those ministries,0.0,0.0,0.0,0.0,41,0,0.31625625491142273,1.3375259858996196,0,0.015682971477508544
523,May 2015,May 2015,1.0,1.0,1.0,1.0,0,1,1.0,1.0452820308363606,0,0.012196207046508789
524,News of the World,The Sun,0.0,0.0,0.0,0.0,14,0,0.5191516876220703,1.0159174903475123,0,0.011967345078786214
525,Iliad and Odyssey,Iliad and Odyssey,1.0,1.0,1.0,1.0,0,1,1.0,1.0816799511363235,0,0.015047955513000488
526,during 2016,during 2016,1.0,1.0,1.0,1.0,0,1,1.0,1.2576901279574797,0,0.012223780155181885
527,38.21%,half of the national average,0.0,0.0,0.0,0.0,28,0,0.35254883766174316,1.085076772321821,0,0.013567666212717691
528,2013,2013,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0285570352867535,0,0.011640481154123942
529,12%,12%,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0014423015898961,0,0.012439334392547607
530,Islam,Islam,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0011905272731194,0,0.01160662571589152
531,successfully aiming a shell to burst close to its target's future position,successfully aiming a shell to burst close to its target's future position,1.0,1.0,1.0,1.0,0,1,1.0,1.0505189661190544,0,0.02214632829030355
532,the target's future position,the target's future position,1.0,1.0,1.0,1.0,0,1,1.0,1.1495516087265272,0,0.014488633473714192
533,Christianity,Christianity,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.1911009355090683,0,0.011572964986165364
534,Range and height of the target,Range and height of the target,1.0,1.0,1.0,1.0,0,1,1.0,1.0152605931104,0,0.015523934364318847
535,'off-set' angles for range and elevation,'off-set' angles for range and elevation,1.0,1.0,1.0,1.0,0,1,1.0,1.097974582410273,0,0.01900871197382609
536,Eastern Orthodoxy,Eastern Orthodoxy,1.0,1.0,1.0,1.0,0,1,1.0,1.0006457635262846,0,0.014618003368377685
537,Aeneas,Aeneas,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0045008284385715,0,0.014244329929351807
538,fulfill his destiny and arrive on the shores of Italy,fulfill his destiny and arrive on the shores of Italy,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0453423277593292,0,0.017873481909434
539,Aeneid,Aeneid,1.0,1.0,1.0,1.0,0,1,1.0,1.0028656741693098,0,0.014410463968912761
540,the law enacted by the parliament,Parliament of India,0.0,0.0,0.0,0.0,25,0,0.43781232833862305,1.4231680848246893,0,0.012792583306630452
541,Chief Minister of the Union Territory of Delhi,Chief Minister of the Union Territory of Delhi,1.0,1.0,1.0,1.0,0,1,1.0,1.0747566024007709,0,0.015699843565622967
542,the Central government,Central government,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.8460684418678284,1.1117971412088785,0,0.012230416138966879
543,President of India,President of India,1.0,1.0,1.0,1.0,0,1,1.0,1.104361149991623,0,0.012623771031697591
544,Lieutenant Governor of the Union Territory of Delhi,Lieutenant Governor of the Union Territory of Delhi,1.0,1.0,1.0,1.0,0,1,1.0,1.013077801481142,0,0.01595921516418457
545,African-American,African-American,1.0,1.0,1.0,1.0,0,1,1.0,1.0399882566889986,0,0.013129754861195882
546,heart attack,heart attack,1.0,1.0,1.0,1.0,0,1,1.0,1.1423296427495437,0,0.012346275647481282
547,nitrogen,nitrogen,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0500861435779871,0,0.01172478993733724
548,Oklahoma,Oklahoma,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0020150976012485,0,0.01165320873260498
549,Director of Corrections,Director of Corrections,1.0,1.0,1.0,1.0,0,1,1.0,1.0137636480446794,0,0.014162917931874594
550,Chihuahua City,Chihuahua City,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0062481834447647,0,0.017916941642761232
551,Ángel Trías,ngel Tras,0.0,0.0,0.0,0.0,2,0,0.4767168462276459,1.0262856673561183,0,0.01581424872080485
552,Donato Guerra,Donato Guerra,1.0,1.0,1.0,1.0,0,1,1.0,1.0015850117805056,0,0.014652637640635173
553,1875,1875,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0005355888500411,0,0.01238875389099121
554,Ángel Trías,the chief priests,0.0,0.0,0.0,0.0,13,0,0.3738730251789093,1.243434496305759,0,0.013757026195526123
555,Luxembourg's Yves Mersch,Yves Mersch,0.5,0.5,1.0,0.6666666666666666,13,0,0.7435445189476013,1.0063839517140711,0,0.014898920059204101
556,June 2012,June 2012,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0608857237754927,0,0.01278161605199178
557,June 2004,June 2004,1.0,1.0,1.0,1.0,0,1,1.0,1.024866900273094,0,0.012763472398122151
558,ECB veteran who heads its legal department,an ECB veteran who heads its legal department,0.875,1.0,0.875,0.9333333333333333,3,0,0.9136203527450562,1.0433742138371496,0,0.016213715076446533
559,Antonio Sáinz de Vicuña,Antonio Sáinz de Vicua,0.6,0.75,0.75,0.75,1,0,0.9297820925712585,1.0393556360038014,0,0.0172341783841451
560,Stalin,Stalin,1.0,1.0,1.0,1.0,0,1,1.0,1.3493579184959095,0,0.011746736367543538
561,1956,1956,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0012397543067395,0,0.011687854925791422
562,Ranković,Aleksandar Rankovi,0.0,0.0,0.0,0.0,12,0,0.5269368290901184,1.0069581052532124,0,0.015920432408650716
563,John A. Quitman,IDK,0.0,0.0,0.0,0.0,15,0,0.38574886322021484,1.02479559990776,1,0.012219472726186117
564,on September 13,1538,0.0,0.0,0.0,0.0,15,0,0.3438884913921356,1.2592848011739446,0,0.011965922514597575
565,George E. Pickett and James Longstreet,George E. Pickett,0.5,0.5,1.0,0.6666666666666666,21,0,0.801711916923523,1.0966274241744414,0,0.014183509349822997
566,Guadalupe Hidalgo,IDK,0.0,0.0,0.0,0.0,17,0,0.2822848856449127,1.1159524643286756,1,0.009989726543426513
567,the 4th Division,the 4th Division,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1760122693558013,0,0.013532857100168863
568,State Security Service,State Security Service,1.0,1.0,1.0,1.0,0,1,1.0,1.0113515020200274,0,0.012763424714406332
569,Soviet Union,Soviet Union,1.0,1.0,1.0,1.0,0,1,1.0,1.0019896190968363,0,0.012291491031646729
570,pace of reforms were uneven and ultimately proved insufficient,the extent and pace of reforms were uneven,0.5454545454545454,0.6666666666666666,0.75,0.7058823529411765,47,0,0.7024397850036621,1.024301164949239,0,0.016933091481526694
571,British,British,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.025529193428619,0,0.014103297392527263
572,half of all males and 5% of females,half of all males and 5% of females,1.0,1.0,1.0,1.0,0,1,1.0,1.0173960425772408,0,0.01746664841969808
573,"Konbaung kings extended Restored Toungoo's administrative reforms, and achieved unprecedented levels of internal control and external expansion","Konbaung kings extended Restored Toungoo's administrative reforms, and achieved unprecedented levels of internal control and external expansion",1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0584309026839906,0,0.029249378045399985
574,Burmese language,Burmese,0.5,0.5,1.0,0.6666666666666666,9,0,0.5071403384208679,1.0361859832585554,0,0.013103051980336507
575,the Collegium Carolinum,Collegium Carolinum,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.9089609384536743,1.0653008168015594,0,0.014609042803446453
576,the Collegio di Spagna,Collegio di Spagna,0.75,0.75,1.0,0.8571428571428571,4,0,0.919870138168335,1.0223046176472588,0,0.01608094374338786
577,the Collegium Maius,Collegium Maius,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.8993939757347107,1.0502164379685854,0,0.015332527955373128
578,the Escuelas mayores,Escuelas mayores,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.9011759161949158,1.0163636993349583,0,0.015109058221181233
579,1896,1896,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0007392280598078,0,0.012202795346577961
580,Democrat,IDK,0.0,0.0,0.0,0.0,8,0,0.40447723865509033,1.1004489207112993,1,0.012714473406473796
581,1896,1900,0.0,0.0,0.0,0.0,3,0,0.8895722031593323,1.0069311802202119,0,0.014093565940856933
582,1930,IDK,0.0,0.0,0.0,0.0,4,0,0.42403796315193176,1.2267997803835025,1,0.012251659234364828
583,1889.,1889,0.5,0.5,1.0,0.6666666666666666,1,0,0.6950118541717529,1.000807759410528,0,0.012223402659098307
584,the late Middle Ages,late Middle Ages,0.75,0.75,1.0,0.8571428571428571,4,0,0.8842387199401855,1.1575067846390539,0,0.013486842314402262
585,1825,1825,1.0,1.0,1.0,1.0,0,1,1.0,1.0298473708727864,0,0.012275250752766927
586,medicine,medicine,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0026668400819845,0,0.011675520737965902
587,Tha Feelstyle,Tha Feelstyle,1.0,1.0,1.0,1.0,0,1,1.0,1.0026357830611576,0,0.014435374736785888
588,Sweet Inspiration,Sweet Inspiration,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0019474012600138,0,0.012804547945658365
589,1999,1999,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.00150903619758,0,0.011987404028574625
590,Robert Grant,Robert Grant,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0269813105665144,0,0.01237265666325887
591,Edinburgh University,Edinburgh University,1.0,1.0,1.0,1.0,0,1,1.0,1.1310924351016152,0,0.012643945217132569
592,New Zealand APRA Silver Scroll Award,New Zealand APRA Silver Scroll Award,1.0,1.0,1.0,1.0,0,1,1.0,1.044573872483933,0,0.017595537503560386
593,The Five Stars,Five Stars,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.8208500742912292,1.1019112019838981,0,0.014073081811269124
