qid,question,context,QL,CL,QX,CX,CAR,CCL,CFK,CGF,CDC,Sim,Sim_Max,AS,AS_relative,PA,QT,y_question_F1,y_question_BERT,y_question_EditDist,Jaccard,Recall,Precision,F1,EditDist,EM,BERT
79,What was Beyoncé's role in Destiny's Child?,"Beyoncé Giselle Knowles-Carter (/biːˈjɒnseɪ/ bee-YON-say) (born September 4, 1981) is an American singer, songwriter, record producer and actress. Born and raised in Houston, Texas, she performed in various singing and dancing competitions as a child, and rose to fame in the late 1990s as lead singer of R&B girl-group Destiny's Child. Managed by her father, Mathew Knowles, the group became one of the world's best-selling girl groups of all time. Their hiatus saw the release of Beyoncé's debut album, Dangerously in Love (2003), which established her as a solo artist worldwide, earned five Grammy Awards and featured the Billboard Hot 100 number-one singles ""Crazy in Love"" and ""Baby Boy"".",17,195,31.22222222222222,54.79867256637168,15.57809734513274,11.754070796460173,12.239889380530972,15.193805309734513,8.248191150442478,0.3590843081474304,0.3959611654281616,290,0.2273781902552204,1.006610772536548,-1,0.0,0.4694739878177643,8,1.0,1.0,1.0,1.0,0,1,0.9999998807907104
197,What is Beyonce's net worth in 2015?,"Forbes magazine began reporting on Beyoncé's earnings in 2008, calculating that the $80 million earned between June 2007 to June 2008, for her music, tour, films and clothing line made her the world's best-paid music personality at the time, above Madonna and Celine Dion. They placed her fourth on the Celebrity 100 list in 2009 and ninth on the ""Most Powerful Women in the World"" list in 2010. The following year, Forbes placed her eighth on the ""Best-Paid Celebrities Under 30"" list, having earned $35 million in the past year for her clothing line and endorsement deals. In 2012, Forbes placed Beyoncé at number 16 on the Celebrity 100 list, twelve places lower than three years ago yet still having earned $40 million in the past year for her album 4, clothing line and endorsement deals. In the same year, Beyoncé and Jay Z placed at number one on the ""World's Highest-Paid Celebrity Couples"", for collectively earning $78 million. The couple made it into the previous year's Guinness World Records as the ""highest-earning power couple"" for collectively earning $122 million in 2009. For the years 2009 to 2011, Beyoncé earned an average of $70 million per year, and earned $40 million in 2012. In 2013, Beyoncé's endorsements of Pepsi and H&M made her and Jay Z the world's first billion dollar couple in the music industry. That year, Beyoncé was published as the fourth most-powerful celebrity in the Forbes rankings. MTV estimated that by the end of 2014, Beyoncé would become the highest-paid black musician in history; she succeeded to do so in April 2014. In June 2014, Beyoncé ranked at #1 on the Forbes Celebrity 100 list, earning an estimated $115 million throughout June 2013 – June 2014. This in turn was the first time she had topped the Celebrity 100 list as well as being her highest yearly earnings to date. As of May 2015, her net worth is estimated to be $250 million.",12,455,20.5,46.02038924930491,12.63353799814643,9.654487951807226,9.973012048192775,13.468396663577387,7.449539017608898,0.3785298764705658,0.4632830023765564,1880,0.8305369127516778,1.0320998620759012,-1,0.0,0.6605491638183594,4,0.6666666666666666,1.0,0.6666666666666666,0.8,1,0,0.8117700219154358
38,Beyoncé is a descendant of which Acadian leader?,"Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager. Beyoncé's name is a tribute to her mother's maiden name. Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child. Mathew is African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry). Through her mother, Beyoncé is a descendant of Acadian leader Joseph Broussard. She was raised in a Methodist household.",17,185,45.5,48.12542955326461,9.863436426116841,11.369278350515465,8.962422680412374,11.00274914089347,8.941041924398625,0.49751797318458557,0.7332651019096375,540,0.6113013698630136,1.002531231203355,-1,0.0,0.3496136367321014,15,0.6666666666666666,0.6666666666666666,1.0,0.8,1,0,0.8716405630111694
24,What album did the Spanish songs come from?,"Beyoncé's music is generally R&B, but she also incorporates pop, soul and funk into her songs. 4 demonstrated Beyoncé's exploration of 90s-style R&B, as well as further use of soul and hip hop than compared to previous releases. While she almost exclusively releases English songs, Beyoncé recorded several Spanish songs for Irreemplazable (re-recordings of songs from B'Day for a Spanish-language audience), and the re-release of B'Day. To record these, Beyoncé was coached phonetically by American record producer Rudy Perez.",9,147,20.5,54.484939759036145,13.175963855421692,13.055783132530117,11.695271084337353,16.010843373493977,8.638838554216868,0.3854343295097351,0.42311155796051025,431,0.4914481185860889,1.008940756989397,-1,0.0,0.3175069689750671,18,0.5,0.5,1.0,0.6666666666666666,1,0,0.8751673698425293
122,"What musical comedy did Beyoncé star in along with Cuba Gooding, Jr. in 2003?","In July 2002, Beyoncé continued her acting career playing Foxxy Cleopatra alongside Mike Myers in the comedy film, Austin Powers in Goldmember, which spent its first weekend atop the US box office and grossed $73 million. Beyoncé released ""Work It Out"" as the lead single from its soundtrack album which entered the top ten in the UK, Norway, and Belgium. In 2003, Beyoncé starred opposite Cuba Gooding, Jr., in the musical comedy The Fighting Temptations as Lilly, a single mother whom Gooding's character falls in love with. The film received mixed reviews from critics but grossed $30 million in the U.S. Beyoncé released ""Fighting Temptation"" as the lead single from the film's soundtrack album, with Missy Elliott, MC Lyte, and Free which was also used to promote the film. Another of Beyoncé's contributions to the soundtrack, ""Summertime"", fared better on the US charts.",22,235,35.42857142857143,56.5972602739726,15.816712328767125,11.493013698630136,12.608958904109588,15.789589041095889,8.802566575342466,0.48402953147888184,0.6860914826393127,431,0.159141376757957,1.0052261103097797,-1,0.3333333333333333,0.5173500776290894,18,1.0,1.0,1.0,1.0,0,1,1.0
195,Construction for which hall started on March 8th 2007 at Notre Dame?,"Since the construction of its oldest buildings, the university's physical plant has grown substantially. Over the years 29 residence halls have been built to accommodate students and each has been constructed with its own chapel. Many academic building were added together with a system of libraries, the most prominent of which is the Theodore Hesburgh Library, built in 1963 and today containing almost 4 million books. Since 2004, several buildings have been added, including the DeBartolo Performing Arts Center, the Guglielmino Complex, and the Jordan Hall of Science. Additionally, a new residence for men, Duncan Hall, was begun on March 8, 2007, and began accepting residents for the Fall 2008 semester. Ryan Hall was completed and began housing undergraduate women in the fall of 2009. A new engineering building, Stinson-Remick Hall, a new combination Center for Social Concerns/Institute for Church Life building, Geddes Hall, and a law school addition have recently been completed as well. Additionally the new hockey arena opened in the fall of 2011. The Stayer Center for Executive Education, which houses the Mendoza College of Business Executive Education Department opened in March 2013 just South of the Mendoza College of Business building. Because of its long athletic tradition, the university features also many building dedicated to sport. The most famous is Notre Dame Stadium, home of the Fighting Irish football team; it has been renovated several times and today it can hold more than 80 thousand people. Prominent venues include also the Edmund P. Joyce Center, with indoor basketball and volleyball courts, and the Compton Family Ice Arena, a two-rink facility dedicated to hockey. Also, there are many outdoor fields, as the Frank Eck Stadium for baseball.",15,360,28.666666666666668,50.44100739118532,13.916624692033949,13.498790035587184,11.064911032028473,15.336545305228578,7.30945403777717,0.3929729461669922,0.5037187337875366,613,0.0629163582531458,1.0075260270457944,-1,0.0,0.4268143475055694,16,1.0,1.0,1.0,1.0,0,1,1.0
29,"in September 2010, what career area did Beyonce start exploring?","In September 2010, Beyoncé made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyoncé are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",13,157,40.0,44.0,10.330200000000001,9.911799999999996,9.674000000000003,13.200000000000001,8.0975,0.38671642541885376,0.5274118781089783,43,0.2037401574803149,1.011082044785336,-1,0.0,0.605117917060852,7,1.0,1.0,1.0,1.0,0,1,0.9999999403953552
19,How many faculty members were at Notre Dame when Hesburgh left the role of president?,"The Rev. Theodore Hesburgh, C.S.C., (1917–2015) served as president for 35 years (1952–87) of dramatic transformations. In that time the annual operating budget rose by a factor of 18 from $9.7 million to $176.6 million, and the endowment by a factor of 40 from $9 million to $350 million, and research funding by a factor of 20 from $735,000 to $15 million. Enrollment nearly doubled from 4,979 to 9,600, faculty more than doubled 389 to 950, and degrees awarded annually doubled from 1,212 to 2,500.",19,137,41.66666666666667,48.30882352941177,10.528529411764705,9.466470588235296,8.523382352941177,12.264705882352942,9.227647058823532,0.37247660756111145,0.4723677337169647,439,0.0618101545253863,1.01202672487204,-1,0.0,0.5538862943649292,4,1.0,1.0,1.0,1.0,0,1,0.9999998807907104
143,What pop singer did a duet with Beyoncé on Beautiful Liar?,"Her first acting role of 2006 was in the comedy film The Pink Panther starring opposite Steve Martin, grossing $158.8 million at the box office worldwide. Her second film Dreamgirls, the film version of the 1981 Broadway musical loosely based on The Supremes, received acclaim from critics and grossed $154 million internationally. In it, she starred opposite Jennifer Hudson, Jamie Foxx, and Eddie Murphy playing a pop singer based on Diana Ross. To promote the film, Beyoncé released ""Listen"" as the lead single from the soundtrack album. In April 2007, Beyoncé embarked on The Beyoncé Experience, her first worldwide concert tour, visiting 97 venues and grossed over $24 million.[note 1] Beyoncé conducted pre-concert food donation drives during six major stops in conjunction with her pastor at St. John's and America's Second Harvest. At the same time, B'Day was re-released with five additional songs, including her duet with Shakira ""Beautiful Liar"".",19,239,29.181818181818183,52.57609710550887,13.294845938375353,12.585424836601305,10.518599439775912,12.925863678804857,9.030715592903828,0.4174727201461792,0.4635639786720276,932,0.7658227848101266,1.0004389397002944,-1,0.0,0.445140391588211,10,1.0,1.0,1.0,1.0,0,1,1.0
86,In what year did the opening of a theology library at Notre Dame occur?,"The library system also includes branch libraries for Architecture, Chemistry & Physics, Engineering, Law, and Mathematics as well as information centers in the Mendoza College of Business, the Kellogg Institute for International Studies, the Joan B. Kroc Institute for International Peace Studies, and a slide library in O'Shaughnessy Hall. A theology library was also opened in fall of 2015. Located on the first floor of Stanford Hall, it is the first branch of the library system to be housed in a dorm room. The library system holds over three million volumes, was the single largest university library in the world upon its completion, and remains one of the 100 largest libraries in the country.",18,146,35.42857142857143,61.8783185840708,16.53676991150443,12.9529203539823,13.388561946902659,15.901769911504426,6.9905805309734514,0.415790855884552,0.509194552898407,388,0.2271973466003316,1.0157313634550167,-1,0.0,0.6631433963775635,4,1.0,1.0,1.0,1.0,0,1,1.0
114,What is the name of the House of Deréon junior collection?,"Beyoncé and her mother introduced House of Deréon, a contemporary women's fashion line, in 2005. The concept is inspired by three generations of women in their family, the name paying tribute to Beyoncé's grandmother, Agnèz Deréon, a respected seamstress. According to Tina, the overall style of the line best reflects her and Beyoncé's taste and style. Beyoncé and her mother founded their family's company Beyond Productions, which provides the licensing and brand management for House of Deréon, and its junior collection, Deréon. House of Deréon pieces were exhibited in Destiny's Child's shows and tours, during their Destiny Fulfilled era. The collection features sportswear, denim offerings with fur, outerwear and accessories that include handbags and footwear, and are available at department and specialty stores across the US and Canada.",14,205,20.090909090909093,52.18407960199005,14.200547263681592,13.449552238805968,11.26029850746269,15.201990049751243,8.531390049751245,0.41126713156700134,0.49214717745780945,526,0.8804143126177024,1.006889291252694,-1,0.0,0.4642828702926636,6,0.5,0.5,1.0,0.6666666666666666,1,0,0.7575332522392273
173,It was announced that Destiny's Child would  disban in what European city?,"In November 2003, she embarked on the Dangerously in Love Tour in Europe and later toured alongside Missy Elliott and Alicia Keys for the Verizon Ladies First Tour in North America. On February 1, 2004, Beyoncé performed the American national anthem at Super Bowl XXXVIII, at the Reliant Stadium in Houston, Texas. After the release of Dangerously in Love, Beyoncé had planned to produce a follow-up album using several of the left-over tracks. However, this was put on hold so she could concentrate on recording Destiny Fulfilled, the final studio album by Destiny's Child. Released on November 15, 2004, in the US and peaking at number two on the Billboard 200, Destiny Fulfilled included the singles ""Lose My Breath"" and ""Soldier"", which reached the top five on the Billboard Hot 100 chart. Destiny's Child embarked on a worldwide concert tour, Destiny Fulfilled... and Lovin' It and during the last stop of their European tour, in Barcelona on June 11, 2005, Rowland announced that Destiny's Child would disband following the North American leg of the tour. The group released their first compilation album Number 1's on October 25, 2005, in the US and accepted a star on the Hollywood Walk of Fame in March 2006.",17,295,36.07692307692308,58.56043956043956,15.505267857142861,10.799759615384616,12.84760989010989,15.924175824175826,8.078299725274727,0.39241209626197815,0.5216529965400696,935,0.8149964961457603,1.004072918178041,-1,0.0,0.6666842103004456,7,1.0,1.0,1.0,1.0,0,1,1.0
5,What national disaster caused Beyonce to create the Survivor Foundation?,"After Hurricane Katrina in 2005, Beyoncé and Rowland founded the Survivor Foundation to provide transitional housing for victims in the Houston area, to which Beyoncé contributed an initial $250,000. The foundation has since expanded to work with other charities in the city, and also provided relief following Hurricane Ike three years later.",14,73,60.0,66.38461538461539,17.384423076923078,15.327884615384615,13.611538461538462,18.861538461538462,9.488253846153848,0.4968900978565216,0.5264261364936829,6,0.3924731182795699,1.0071009077294375,-1,0.0,0.6326315402984619,9,1.0,1.0,1.0,1.0,0,1,1.0000001192092896
126,Who did Beyoncé team up with in 2010 to get her fashions into Brazil?,"In 2005, Beyoncé teamed up with House of Brands, a shoe company, to produce a range of footwear for House of Deréon. In January 2008, Starwave Mobile launched Beyoncé Fashion Diva, a ""high-style"" mobile game with a social networking component, featuring the House of Deréon collection. In July 2009, Beyoncé and her mother launched a new junior apparel label, Sasha Fierce for Deréon, for back-to-school selling. The collection included sportswear, outerwear, handbags, footwear, eyewear, lingerie and jewelry. It was available at department stores including Macy's and Dillard's, and specialty stores Jimmy Jazz and Against All Odds. On May 27, 2010, Beyoncé teamed up with clothing store C&A to launch Deréon by Beyoncé at their stores in Brazil. The collection included tailored blazers with padded shoulders, little black dresses, embroidered tops and shirts and bandage dresses.",20,236,28.285714285714285,53.04761904761905,12.830403726708077,13.19528985507246,8.943498964803311,12.523395445134577,9.559350310559005,0.44982820749282837,0.5340598821640015,690,0.0181818181818181,1.0442762322741743,-1,0.0,0.3300721049308777,12,1.0,1.0,1.0,1.0,0,1,1.0
117,Which month and year did Beyonce credit Madonna for inspiring her to take control of her career?,"Beyoncé has stated that she is personally inspired by US First Lady Michelle Obama, saying ""She proves you can do it all"" and she has described Oprah Winfrey as ""the definition of inspiration and a strong woman"". She has also discussed how Jay Z is a continuing inspiration to her, both with what she describes as his lyrical genius and in the obstacles he has overcome in his life. Beyoncé has expressed admiration for the artist Jean-Michel Basquiat, posting in a letter ""what I find in the work of Jean-Michel Basquiat, I search for in every day in music... he is lyrical and raw"". In February 2013, Beyoncé said that Madonna inspired her to take control of her own career. She commented: ""I think about Madonna and how she took all of the great things she achieved and started the label and developed other artists. But there are not enough of those women."".",21,211,40.529411764705884,48.375816993464056,12.3764705882353,9.355294117647055,10.319705882352945,13.598692810457516,5.908917647058824,0.4781309962272644,0.664344847202301,588,0.0023237800154918,1.0165534753432084,-1,0.0,0.5816827416419983,12,1.0,1.0,1.0,1.0,0,1,1.0
73,How many colleges for undergraduates are at Notre Dame?,"All of Notre Dame's undergraduate students are a part of one of the five undergraduate colleges at the school or are in the First Year of Studies program. The First Year of Studies program was established in 1962 to guide incoming freshmen in their first year at the school before they have declared a major. Each student is given an academic advisor from the program who helps them to choose classes that give them exposure to any major in which they are interested. The program also includes a Learning Resource Center which provides time management, collaborative learning, and subject tutoring. This program has been recognized previously, by U.S. News & World Report, as outstanding.",12,136,31.22222222222222,51.74736842105263,13.189473684210526,11.920877192982456,10.691473684210525,13.68140350877193,5.9786870175438604,0.4226613938808441,0.5347150564193726,68,0.8581730769230769,1.2006464915403314,-1,0.0,0.9129936695098876,3,1.0,1.0,1.0,1.0,0,1,1.0000001192092896
140,What is the value of the contract between Under Armour and Notre Dame?,"On July 1, 2014, the University of Notre Dame and Under Armour reached an agreement in which Under Armour will provide uniforms, apparel,equipment, and monetary compensation to Notre Dame for 10 years. This contract, worth almost $100 million, is the most lucrative in the history of the NCAA. The university marching band plays at home games for most of the sports. The band, which began in 1846 and has a claim as the oldest university band in continuous existence in the United States, was honored by the National Music Council as a ""Landmark of American Music"" during the United States Bicentennial. The band regularly plays the school's fight song the Notre Dame Victory March, which was named as the most played and most famous fight song by Northern Illinois Professor William Studwell. According to College Fight Songs: An Annotated Anthology published in 1998, the ""Notre Dame Victory March"" ranks as the greatest fight song of all time.",16,209,28.384615384615387,50.39937106918239,14.510943396226416,11.443647798742138,11.368899371069183,15.128301886792455,6.974966037735849,0.401335746049881,0.4841550290584564,223,0.420534458509142,1.1241420442369758,-1,0.5714285714285715,0.8014193773269653,8,0.75,0.75,1.0,0.8571428571428571,7,0,0.8796620965003967
98,The Mrs. Carter Show Limited Edition was released in what year?,"Beyoncé has worked with Tommy Hilfiger for the fragrances True Star (singing a cover version of ""Wishing on a Star"") and True Star Gold; she also promoted Emporio Armani's Diamonds fragrance in 2007. Beyoncé launched her first official fragrance, Heat in 2010. The commercial, which featured the 1956 song ""Fever"", was shown after the water shed in the United Kingdom as it begins with an image of Beyoncé appearing to lie naked in a room. In February 2011, Beyoncé launched her second fragrance, Heat Rush. Beyoncé's third fragrance, Pulse, was launched in September 2011. In 2013, The Mrs. Carter Show Limited Edition version of Heat was released. The six editions of Heat are the world's best-selling celebrity fragrance line, with sales of over $400 million.",13,188,38.27272727272727,46.410714285714285,10.122154017857142,10.582890624999997,7.674241071428572,10.439285714285715,7.4450183035714295,0.44191333651542664,0.6110876202583313,577,0.2218073188946975,1.0114429599824686,-1,0.0,0.842788815498352,4,1.0,1.0,1.0,1.0,0,1,0.9999999403953552
172,How many individual colleges are part of Notre Dame?,"Besides its prominence in sports, Notre Dame is also a large, four-year, highly residential research University, and is consistently ranked among the top twenty universities in the United States  and as a major global university. The undergraduate component of the university is organized into four colleges (Arts and Letters, Science, Engineering, Business) and the Architecture School. The latter is known for teaching New Classical Architecture and for awarding the globally renowned annual Driehaus Architecture Prize. Notre Dame's graduate program has more than 50 master's, doctoral and professional degree programs offered by the five schools, with the addition of the Notre Dame Law School and a MD-PhD program offered in combination with IU medical School. It maintains a system of libraries, cultural venues, artistic and scientific museums, including Hesburgh Library and the Snite Museum of Art. Over 80% of the university's 8,000 undergraduates live on campus in one of 29 single-sex residence halls, each with its own traditions, legacies, events and intramural sports teams. The university counts approximately 120,000 alumni, considered among the strongest alumni networks among U.S. colleges.",11,253,31.22222222222222,59.55880031570639,17.390560378847674,15.418508287292813,13.40036306235201,17.414680347277034,9.221133070244674,0.3941262364387512,0.4518967270851135,294,0.0338983050847457,1.3105760265661284,-1,0.0,0.7906750440597534,4,1.0,1.0,1.0,1.0,0,1,1.0000001192092896
96,What year did Beyoncé introduce her first fragrance?,"Beyoncé has worked with Tommy Hilfiger for the fragrances True Star (singing a cover version of ""Wishing on a Star"") and True Star Gold; she also promoted Emporio Armani's Diamonds fragrance in 2007. Beyoncé launched her first official fragrance, Heat in 2010. The commercial, which featured the 1956 song ""Fever"", was shown after the water shed in the United Kingdom as it begins with an image of Beyoncé appearing to lie naked in a room. In February 2011, Beyoncé launched her second fragrance, Heat Rush. Beyoncé's third fragrance, Pulse, was launched in September 2011. In 2013, The Mrs. Carter Show Limited Edition version of Heat was released. The six editions of Heat are the world's best-selling celebrity fragrance line, with sales of over $400 million.",13,188,45.5,46.410714285714285,10.122154017857142,10.582890624999997,7.674241071428572,10.439285714285715,7.4450183035714295,0.4117407500743866,0.613943338394165,255,0.3631889763779528,1.0084154796733216,-1,0.0,0.5379733443260193,2,0.5,0.5,1.0,0.6666666666666666,1,0,0.6241288781166077
169,When did Destiny's Child announce their hiatus?,"The remaining band members recorded ""Independent Women Part I"", which appeared on the soundtrack to the 2000 film, Charlie's Angels. It became their best-charting single, topping the U.S. Billboard Hot 100 chart for eleven consecutive weeks. In early 2001, while Destiny's Child was completing their third album, Beyoncé landed a major role in the MTV made-for-television film, Carmen: A Hip Hopera, starring alongside American actor Mekhi Phifer. Set in Philadelphia, the film is a modern interpretation of the 19th century opera Carmen by French composer Georges Bizet. When the third album Survivor was released in May 2001, Luckett and Roberson filed a lawsuit claiming that the songs were aimed at them. The album debuted at number one on the U.S. Billboard 200, with first-week sales of 663,000 copies sold. The album spawned other number-one hits, ""Bootylicious"" and the title track, ""Survivor"", the latter of which earned the group a Grammy Award for Best R&B Performance by a Duo or Group with Vocals. After releasing their holiday album 8 Days of Christmas in October 2001, the group announced a hiatus to further pursue solo careers.",13,286,33.0,42.22941176470589,11.067005347593579,11.54176470588235,9.245245989304813,11.75807486631016,8.104792727272727,0.35723721981048584,0.4233708679676056,1070,0.1026785714285714,1.0127783395045802,-1,0.0,0.6406546235084534,9,1.0,1.0,1.0,1.0,0,1,1.0
97,The world's best selling celebrity perfume line belongs to whom?,"Beyoncé has worked with Tommy Hilfiger for the fragrances True Star (singing a cover version of ""Wishing on a Star"") and True Star Gold; she also promoted Emporio Armani's Diamonds fragrance in 2007. Beyoncé launched her first official fragrance, Heat in 2010. The commercial, which featured the 1956 song ""Fever"", was shown after the water shed in the United Kingdom as it begins with an image of Beyoncé appearing to lie naked in a room. In February 2011, Beyoncé launched her second fragrance, Heat Rush. Beyoncé's third fragrance, Pulse, was launched in September 2011. In 2013, The Mrs. Carter Show Limited Edition version of Heat was released. The six editions of Heat are the world's best-selling celebrity fragrance line, with sales of over $400 million.",13,188,47.36363636363637,46.410714285714285,10.122154017857142,10.582890624999997,7.674241071428572,10.439285714285715,7.4450183035714295,0.44040119647979736,0.6107526421546936,0,0.7477954144620811,1.0028544773053616,-1,0.0,0.3836888670921325,12,1.0,1.0,1.0,1.0,0,1,1.0
31,"""World's Most Beautiful woman"" was declared to Beyonce by which national magazine?","In September 2010, Beyoncé made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyoncé are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",19,157,51.46153846153846,44.0,10.330200000000001,9.911799999999996,9.674000000000003,13.200000000000001,8.0975,0.4774053692817688,0.6269936561584473,154,0.3209876543209876,1.0008733044556484,-1,0.0,0.3524671792984009,13,1.0,1.0,1.0,1.0,0,1,1.0
12,When did Beyonce sign a letter for ONE Campaign?,"In 2015 Beyoncé signed an open letter which the ONE Campaign had been collecting signatures for; the letter was addressed to Angela Merkel and Nkosazana Dlamini-Zuma, urging them to focus on women as they serve as the head of the G7 in Germany and the AU in South Africa respectively, which will start to set the priorities in development funding before a main UN summit in September 2015 that will establish new development goals for the generation.",14,102,31.22222222222222,97.77922077922078,39.6412987012987,12.036493506493503,32.06337662337663,35.994805194805195,9.766083116883117,0.4434738755226135,0.4455562233924866,3,0.0736301369863013,1.0176198083710162,-1,0.0,0.4243983328342438,10,1.0,1.0,1.0,1.0,0,1,1.0
35,Beyonce's sex appeal is characterized as what?,"Beyoncé has been described as a having a wide-ranging sex appeal, with music journalist Touré writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"". Offstage Beyoncé says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage."" Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyoncé, the term popularized by Destiny's Child's single of the same name. In 2006, it was added to the Oxford English Dictionary.",15,169,33.0,47.068627450980394,13.207647058823532,10.394705882352937,11.245196078431373,14.513725490196078,7.147349019607844,0.479470819234848,0.5633562803268433,41,0.7343234323432343,1.02825661937013,-1,0.0,0.4364278614521026,11,1.0,1.0,1.0,1.0,0,1,1.0
119,Hoe does she describe Oprah Winfrey?,"Beyoncé has stated that she is personally inspired by US First Lady Michelle Obama, saying ""She proves you can do it all"" and she has described Oprah Winfrey as ""the definition of inspiration and a strong woman"". She has also discussed how Jay Z is a continuing inspiration to her, both with what she describes as his lyrical genius and in the obstacles he has overcome in his life. Beyoncé has expressed admiration for the artist Jean-Michel Basquiat, posting in a letter ""what I find in the work of Jean-Michel Basquiat, I search for in every day in music... he is lyrical and raw"". In February 2013, Beyoncé said that Madonna inspired her to take control of her own career. She commented: ""I think about Madonna and how she took all of the great things she achieved and started the label and developed other artists. But there are not enough of those women."".",13,211,39.333333333333336,48.375816993464056,12.3764705882353,9.355294117647055,10.319705882352945,13.598692810457516,5.908917647058824,0.3886455297470093,0.4766310453414917,196,0.2982708933717579,1.0599270524102713,-1,0.4,0.5726933479309082,9,0.375,1.0,0.375,0.5454545454545454,34,0,0.6673164367675781
42,Who asked her to change her mind about the soft drink deal due to the nature of the product?,"Beyoncé has worked with Pepsi since 2002, and in 2004 appeared in a Gladiator-themed commercial with Britney Spears, Pink, and Enrique Iglesias. In 2012, Beyoncé signed a $50 million deal to endorse Pepsi. The Center for Science in the Public Interest (CSPINET) wrote Beyoncé an open letter asking her to reconsider the deal because of the unhealthiness of the product and to donate the proceeds to a medical organisation. Nevertheless, NetBase found that Beyoncé's campaign was the most talked about endorsement in April 2013, with a 70 per cent positive audience response to the commercial and print ads.",20,156,24.263157894736842,55.053030303030305,14.44742424242424,12.378383838383836,12.179671717171718,15.960606060606063,8.404872727272728,0.4501529037952423,0.5273813605308533,206,0.5894039735099338,1.0891711564430813,-1,0.0,0.3134016990661621,48,0.7272727272727273,0.7272727272727273,1.0,0.8421052631578948,10,0,0.8004568815231323
189,What type of event did the Klan intend to have at Notre Dame in March of 1924?,"The success of its football team made Notre Dame a household name. The success of Note Dame reflected rising status of Irish Americans and Catholics in the 1920s. Catholics rallied up around the team and listen to the games on the radio, especially when it knocked off the schools that symbolized the Protestant establishment in America — Harvard, Yale, Princeton, and Army. Yet this role as high-profile flagship institution of Catholicism made it an easy target of anti-Catholicism. The most remarkable episode of violence was the clash between Notre Dame students and the Ku Klux Klan in 1924. Nativism and anti-Catholicism, especially when directed towards immigrants, were cornerstones of the KKK's rhetoric, and Notre Dame was seen as a symbol of the threat posed by the Catholic Church. The Klan decided to have a week-long Klavern in South Bend. Clashes with the student body started on March 17, when students, aware of the anti-Catholic animosity, blocked the Klansmen from descending from their trains in the South Bend station and ripped the KKK clothes and regalia. On May 19 thousands of students massed downtown protesting the Klavern, and only the arrival of college president Fr. Matthew Walsh prevented any further clashes. The next day, football coach Knute Rockne spoke at a campus rally and implored the students to obey the college president and refrain from further violence. A few days later the Klavern broke up, but the hostility shown by the students was an omen and a contribution to the downfall of the KKK in Indiana.",21,357,17.0,51.83823529411765,12.486411764705885,11.914862745098041,9.819068627450978,13.205882352941178,7.555764705882353,0.44630295038223267,0.5372328758239746,819,0.2151675485008818,1.1627264774071189,-1,0.4,0.416653037071228,16,0.3333333333333333,0.3333333333333333,1.0,0.5,12,0,0.6304123401641846
90,"Which singer did Beyonce honor by entertaining with her song ""Deja Vu""?","The feminism and female empowerment themes on Beyoncé's second solo album B'Day were inspired by her role in Dreamgirls and by singer Josephine Baker. Beyoncé paid homage to Baker by performing ""Déjà Vu"" at the 2006 Fashion Rocks concert wearing Baker's trademark mini-hula skirt embellished with fake bananas. Beyoncé's third solo album I Am... Sasha Fierce was inspired by Jay Z and especially by Etta James, whose ""boldness"" inspired Beyoncé to explore other musical genres and styles. Her fourth solo album, 4, was inspired by Fela Kuti, 1990s R&B, Earth, Wind & Fire, DeBarge, Lionel Richie, Teena Marie with additional influences by The Jackson 5, New Edition, Adele, Florence and the Machine, and Prince.",19,202,28.666666666666668,55.745726495726494,16.020384615384614,11.718205128205124,12.962799145299147,16.144444444444446,10.357979487179486,0.4743802547454834,0.5544684529304504,134,0.0396039603960396,1.004437298066228,-1,0.0,0.4602661728858948,13,1.0,1.0,1.0,1.0,0,1,0.9999998807907104
