qid,True Answer,Predicted Answer,Jaccard,Recall,Precision,F1,EditDist,EM,BERT,Perp_ans,IDK,Time
664,Abhimaanam,Abhimaanam,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.083249754571934,0,0.006205447514851888
665,David Feintuch,David Feintuch,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.057748603572455,0,0.006205447514851888
666,The Tango Of Our Childhood,The Tango Of Our Childhood,1.0,1.0,1.0,1.0,0,1,1.0,1.0999840056772567,0,0.00644347071647644
667,Valparaíso,Buenos Aires,0.0,0.0,0.0,0.0,12,0,0.5115464925765991,1.5140814064460488,0,0.00644347071647644
668,"Hamburg, Germany",Prague,0.0,0.0,0.0,0.0,14,0,0.4426744878292084,4.133330396899731,0,0.005824653307596842
669,Our Crazy Aunts,Our Crazy Aunts,1.0,1.0,1.0,1.0,0,1,1.0,1.0277946686013497,0,0.005824653307596842
670,Warsaw,Paris,0.0,0.0,0.0,0.0,4,0,0.8067334890365601,2.567443370667792,0,0.0046482006708780926
671,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0921035005390165,0,0.0046482006708780926
672,Spooks And Spirits,Spooks And Spirits,1.0,1.0,1.0,1.0,0,1,1.0,1.0540568458574493,0,0.006567710638046264
673,Dallas,Las Vegas,0.0,0.0,0.0,0.0,6,0,0.45619192719459534,1.57171043845179,0,0.006567710638046264
674,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0288581513951347,0,0.0046610196431477865
675,Graz,Vienna,0.0,0.0,0.0,0.0,6,0,0.6766872406005859,3.175716684106349,0,0.0046610196431477865
676,"Hamburg, Germany",Los Angeles,0.0,0.0,0.0,0.0,14,0,0.44840115308761597,2.7625554615811723,0,0.0073508779207865395
677,Balyasakhi,El Lazarillo De Tormes,0.0,0.0,0.0,0.0,20,0,0.33822089433670044,1.0584734838658614,0,0.0073508779207865395
678,York University,University of Southern California,0.2,0.5,0.25,0.3333333333333333,28,0,0.5370333194732666,2.3577939567854176,0,0.005729275941848755
679,Chinese,Beijing,0.0,0.0,0.0,0.0,6,0,0.6307353377342224,3.2432088084303254,0,0.005729275941848755
680,"Memphis, Tennessee",New York City,0.0,0.0,0.0,0.0,16,0,0.4704492390155792,2.6072717818160136,0,0.007417923212051392
681,Đuka Begović,uka Begovi,0.0,0.0,0.0,0.0,2,0,0.5232426524162292,1.045070862492776,0,0.007417923212051392
682,Sobhuza II,Xavier Dlamini,0.0,0.0,0.0,0.0,13,0,0.4105028808116913,1.7716540049531389,0,0.007059754927953085
683,Bettler Gmbh,Bettler Gmbh,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.093776297949772,0,0.007059754927953085
684,Capodimonte,Rome,0.0,0.0,0.0,0.0,8,0,0.40787971019744873,2.2457410418848163,0,0.005082772175470988
685,Kamal Sadanah,IDK,0.0,0.0,0.0,0.0,13,0,0.4017277956008911,2.848201727179226,1,0.005082772175470988
686,The Future Of Emily,Accused Of Murder,0.16666666666666666,0.25,0.3333333333333333,0.28571428571428575,15,0,0.40452638268470764,1.0715552827227028,0,0.0065410315990448
687,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.2351363982753285,0,0.0065410315990448
688,Jeong Hyeon-Mo,Jeong Hyeon-Mo,1.0,1.0,1.0,1.0,0,1,1.0,1.0690003339346132,0,0.007216304540634155
689,Venice,New York City,0.0,0.0,0.0,0.0,11,0,0.5817224383354187,2.038089925948013,0,0.007216304540634155
690,British,France,0.0,0.0,0.0,0.0,6,0,0.43356552720069885,2.710388168264707,0,0.006457698345184326
691,The 7Th Hunt,Gair Kanooni,0.0,0.0,0.0,0.0,11,0,0.3327588438987732,1.1078831980994237,0,0.006457698345184326
692,Flaín Muñoz,ngel Fernández de Oviedo,0.0,0.0,0.0,0.0,21,0,0.3914622366428375,1.6736295164155723,0,0.009138429164886474
693,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0453694732843648,0,0.009138429164886474
694,Brahima Cissé,Brahima Cissé,1.0,1.0,1.0,1.0,0,1,1.0,1.105265054519619,0,0.0060851732889811196
695,University of Missouri,IDK,0.0,0.0,0.0,0.0,22,0,0.28526318073272705,1.8193850723103917,1,0.0060851732889811196
696,"Hamburg, Germany",Prague,0.0,0.0,0.0,0.0,14,0,0.4426744878292084,2.6111072977097143,0,0.004946798086166382
697,"May 25, 1898",IDK,0.0,0.0,0.0,0.0,12,0,0.29628291726112366,2.6233269128139898,1,0.004946798086166382
698,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1114838494036385,0,0.007609711090723673
699,Parkinson,he was killed in a car crash,0.0,0.0,0.0,0.0,24,0,0.3084459602832794,2.215033971686332,0,0.007609711090723673
700,Annelise Hovmand,Yvonne Lorimer,0.0,0.0,0.0,0.0,13,0,0.5290754437446594,2.482694581508653,0,0.007304787635803223
701,El Amor Y El Espanto,A Simple Twist Of Fate,0.0,0.0,0.0,0.0,18,0,0.27676600217819214,1.0326742645446871,0,0.007304787635803223
702,Life'S Greatest Game,Life'S Greatest Game,1.0,1.0,1.0,1.0,0,1,1.0,1.172682046304634,0,0.008738426367441814
703,Dietrich I of Isenberg,Dietrich I of Isenberg-Limburg,0.6,0.75,0.75,0.75,8,0,0.805822491645813,1.5629038621024014,0,0.008738426367441814
704,Admir Velagić,Borys Karnicki,0.0,0.0,0.0,0.0,13,0,0.49682819843292236,1.0876859646225683,0,0.006435642639795939
705,Westminster,Edinburgh,0.0,0.0,0.0,0.0,10,0,0.7154809236526489,2.5254143948996703,0,0.006435642639795939
706,Je Vous Aime,Je Vous Aime,1.0,1.0,1.0,1.0,0,1,1.0,1.0617531749451177,0,0.006111663579940796
707,French,India,0.0,0.0,0.0,0.0,6,0,0.5739921927452087,2.2337142203162554,0,0.006111663579940796
708,Mahallada Duv-Duv Gap,The Rainbow Jacket,0.0,0.0,0.0,0.0,19,0,0.34811529517173767,1.177702476235986,0,0.005391629536946615
709,"Newbury, Berkshire",London,0.0,0.0,0.0,0.0,18,0,0.4581049978733063,5.575012984149541,0,0.005391629536946615
710,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.043898963239691,0,0.005443284908930461
711,"Memphis, Tennessee",New York City,0.0,0.0,0.0,0.0,16,0,0.4704492390155792,2.329108307963731,0,0.005443284908930461
712,Paris,London,0.0,0.0,0.0,0.0,6,0,0.7952791452407837,4.495758219012476,0,0.004972290992736816
713,"Palm Springs, California",Los Angeles,0.0,0.0,0.0,0.0,20,0,0.5671535730361938,2.6091044114626776,0,0.004972290992736816
714,Whiffs,Bada Kabutar,0.0,0.0,0.0,0.0,12,0,0.3675464391708374,1.0879196027246978,0,0.006482221682866414
715,Sirwan Kakai,Sirwan Kakai,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0210367734423218,0,0.006482221682866414
716,Paris,sao paulo,0.0,0.0,0.0,0.0,8,0,0.503440797328949,2.863476554140936,0,0.006886875629425049
717,Philippines,Manila,0.0,0.0,0.0,0.0,10,0,0.6994537115097046,2.8520570048185427,0,0.006886875629425049
718,Arcadia,Los Angeles,0.0,0.0,0.0,0.0,10,0,0.406831830739975,2.5462621358355353,0,0.00656314492225647
719,Diana Barrymore,eddie costello,0.0,0.0,0.0,0.0,14,0,0.45829057693481445,3.0127168196937877,0,0.00656314492225647
720,Annelise Hovmand,na elik,0.0,0.0,0.0,0.0,13,0,0.3739926517009735,4.3958951415437895,0,0.007158690690994262
721,"Toronto, Ontario",New York City,0.0,0.0,0.0,0.0,14,0,0.4547874331474304,2.4064586971656885,0,0.007158690690994262
722,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.139466120091284,0,0.0064240952332814535
723,Margaret Douglas,Mary Queen of Scots,0.0,0.0,0.0,0.0,13,0,0.4164363443851471,1.3441590574952567,0,0.0064240952332814535
724,Rome,Rome,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,3.665441902028239,0,0.004949676990509033
725,United States,South Africa,0.0,0.0,0.0,0.0,11,0,0.4848499596118927,2.5843719873256257,0,0.004949676990509033
726,Karakolda Ayna Var,Paper Bullets,0.0,0.0,0.0,0.0,16,0,0.39540258049964905,1.1785115116788767,0,0.005340983470280965
727,Brazilian,France,0.0,0.0,0.0,0.0,7,0,0.5459025502204895,3.9658429740398278,0,0.005340983470280965
728,"Mystery, Alaska","Mystery, Alaska",1.0,1.0,1.0,1.0,0,1,1.0,1.1368330596556186,0,0.005329098304112752
729,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.0252131391201065,0,0.005329098304112752
730,London,Paris,0.0,0.0,0.0,0.0,6,0,0.7952791452407837,6.120540188707263,0,0.0049862444400787355
731,Claude Rains,IDK,0.0,0.0,0.0,0.0,12,0,0.3656688630580902,2.837706351887572,1,0.0049862444400787355
732,New York,IDK,0.0,0.0,0.0,0.0,8,0,0.37071648240089417,2.1270262566522593,1,0.005307100216547648
733,What A Day,What A Day,1.0,1.0,1.0,1.0,0,1,1.0,1.2419429610477348,0,0.005307100216547648
734,Jessica Yatrofsky,Jessica Yatrofsky,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.1178121721410654,0,0.006394841273625692
735,Indiana,IDK,0.0,0.0,0.0,0.0,6,0,0.44773754477500916,2.287774867601587,1,0.006394841273625692
736,Valparaíso,Mexico City,0.0,0.0,0.0,0.0,11,0,0.4587537944316864,2.5892923199548035,0,0.004941266775131225
737,Hong Kong,Hong Kong,1.0,1.0,1.0,1.0,0,1,1.0,2.4827995059510575,0,0.004941266775131225
738,Song O' My Heart,Sons Of New Mexico,0.0,0.0,0.0,0.0,10,0,0.32999297976493835,1.136042095090979,0,0.006090084711710612
739,Last Of The Warrens,Last Of The Warrens,1.0,1.0,1.0,1.0,0,1,1.0,1.0552990390403092,0,0.006090084711710612
740,Raleigh,IDK,0.0,0.0,0.0,0.0,7,0,0.4108276069164276,2.0432254516585884,1,0.005127515395482381
741,Institut d'études politiques de Paris,IDK,0.0,0.0,0.0,0.0,36,0,0.23755638301372528,1.8927004674416592,1,0.005127515395482381
742,Le Plessis-Bouchard,Rome,0.0,0.0,0.0,0.0,18,0,0.26910024881362915,4.416578125760468,0,0.004600626230239868
743,L.A.,Paris,0.0,0.0,0.0,0.0,5,0,0.34670159220695496,4.963354469163427,0,0.004600626230239868
744,Aansoo Ban Gaye Phool,Aansoo Ban Gaye Phool,1.0,1.0,1.0,1.0,0,1,1.0,1.0326940384408967,0,0.00903667410214742
745,Tribute To The Teachers,Tribute To The Teachers,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0646045618863789,0,0.00903667410214742
746,The Lunatic At Large,The Lunatic At Large,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0665507220407429,0,0.0062111596266428626
747,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.2256489792658696,0,0.0062111596266428626
748,Wallace Thayer,Wallace Thayer,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0952043585736764,0,0.009515094757080077
749,"Claude of Lorraine, duke of Guise",king louis xiii of france,0.1,0.16666666666666666,0.2,0.1818181818181818,25,0,0.5802087783813477,1.3651576262909995,0,0.009515094757080077
750,Young And Dangerous,Young And Dangerous,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1376530071850062,0,0.006052772204081218
751,Akkara Paha,The Marva Collins Story,0.0,0.0,0.0,0.0,19,0,0.4157121181488037,1.097066769449178,0,0.006052772204081218
752,"Abbye ""Pudgy"" Stockton","Abbye ""Pudgy"" Stockton",1.0,1.0,1.0,1.0,0,1,1.0,1.0261719398850127,0,0.009147016207377116
753,Sophia of Rheineck,Queen Victoria,0.0,0.0,0.0,0.0,16,0,0.3429834842681885,2.862585406292899,0,0.009147016207377116
754,Imperial College,"University of California, Berkeley",0.0,0.0,0.0,0.0,26,0,0.39868319034576416,2.200015202454662,0,0.007308584451675415
755,Asaad Abu Gilel Al-Taie,Zoran Beloevi,0.0,0.0,0.0,0.0,18,0,0.3901025950908661,1.0799463898809878,0,0.007308584451675415
756,India,Mumbai,0.0,0.0,0.0,0.0,5,0,0.6668114066123962,2.6201656346283695,0,0.006094382206598917
757,Dramatiska Institutet,"University of California, Berkeley",0.0,0.0,0.0,0.0,30,0,0.28766030073165894,2.275865310059135,0,0.006094382206598917
758,Patnam Vachina Pativrathalu,Patnam Vachina Pativrathalu,1.0,1.0,1.0,1.0,0,1,1.0,1.0412832971598731,0,0.0080001433690389
759,Santa Claus Is A Stinker,The Seven-Ups,0.0,0.0,0.0,0.0,23,0,0.38639140129089355,1.0811247928037668,0,0.0080001433690389
760,Mommy Is At The Hairdresser'S,Mommy Is At The Hairdresser'S,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0399039705040878,0,0.008355939388275146
761,Goldilocks And The Jivin' Bears,The Complaint Of An Empress,0.1,0.16666666666666666,0.2,0.1818181818181818,25,0,0.35313671827316284,1.0537595722393165,0,0.008355939388275146
762,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0758883377140787,0,0.006109901269276937
763,Yardena Alotin,Trudeliese Schmidt,0.0,0.0,0.0,0.0,14,0,0.5094951391220093,1.026917871777218,0,0.006109901269276937
764,Alla Luce Del Sole,Allegheny Uprising,0.0,0.0,0.0,0.0,14,0,0.31462031602859497,1.0332454706431062,0,0.006818018356959025
765,Insaciable,Insaciable,1.0,1.0,1.0,1.0,0,1,1.0,1.1327153735299604,0,0.006818018356959025
766,Tears Of April,Tears Of April,1.0,1.0,1.0,1.0,0,1,1.0,1.049451861450957,0,0.006787989536921183
767,Cheppave Chirugali,Cheppave Chirugali,1.0,1.0,1.0,1.0,0,1,1.0,1.0518988225464883,0,0.006787989536921183
768,Lafayette,IDK,0.0,0.0,0.0,0.0,9,0,0.5185010433197021,1.8121633008548697,1,0.0083395520846049
769,Slaviča Kundačina,Slavia Kundaina,0.0,0.0,0.0,0.0,2,0,0.5661147236824036,1.0398270977034065,0,0.0083395520846049
770,Count Varenne'S Lover,Count Varenne'S Lover,1.0,1.0,1.0,1.0,0,1,1.0,1.0895881837044115,0,0.007657476266225179
771,Target Zero,A Midnight Clear,0.0,0.0,0.0,0.0,12,0,0.4671635329723358,1.109773303163818,0,0.007657476266225179
772,The Queen Of The Night,The Queen Of The Night,1.0,1.0,1.0,1.0,0,1,1.0,1.1342771109541114,0,0.006326353549957276
773,Duchy of Saxe-Gotha-Altenburg,British,0.0,0.0,0.0,0.0,28,0,0.20128902792930603,2.706644345230224,0,0.006326353549957276
774,Sam'S Boy,Sam'S Boy,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.1153204428914247,0,0.006015872955322266
775,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.3488405219349389,0,0.006015872955322266
776,Maureen O'Sullivan,IDK,0.0,0.0,0.0,0.0,18,0,0.2551713287830353,2.4256998855051877,1,0.005497892697652181
777,The Outside Woman,Three Smart Girls,0.0,0.0,0.0,0.0,14,0,0.3662704825401306,1.1620931758810351,0,0.005497892697652181
778,Richmond,IDK,0.0,0.0,0.0,0.0,8,0,0.42624175548553467,2.5277358560943934,1,0.0057308971881866455
779,William James Linton,William James Linton,1.0,1.0,1.0,1.0,0,1,1.0,1.0235460099718139,0,0.0057308971881866455
780,Free Guy,Free Guy,1.0,1.0,1.0,1.0,0,1,1.0,1.1555513942197375,0,0.004897131522496542
781,21 September 1706,1854,0.0,0.0,0.0,0.0,16,0,0.47772017121315,9.474507841854376,0,0.004897131522496542
782,Gura Humorului,New York City,0.0,0.0,0.0,0.0,12,0,0.24398036301136017,2.3137247884085146,0,0.006034040451049804
783,Blackbeard The Pirate,Blackbeard The Pirate,1.0,1.0,1.0,1.0,0,1,1.0,1.1276188888036955,0,0.006034040451049804
784,Alessandria,New York City,0.0,0.0,0.0,0.0,12,0,0.38993242383003235,1.9375899686988263,0,0.00566060741742452
785,Say One For Me,The Burrowers,0.0,0.0,0.0,0.0,12,0,0.30902424454689026,1.151776769183284,0,0.00566060741742452
786,Solothurn,Paris,0.0,0.0,0.0,0.0,9,0,0.4053458869457245,2.978931480455566,0,0.007511363426844279
787,Erica Udén Johansson,Erica Udén Johansson,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0610354916494116,0,0.007511363426844279
788,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.1770080131614185,0,0.004885315895080566
789,"Saginaw, Michigan",IDK,0.0,0.0,0.0,0.0,17,0,0.27199602127075195,2.0707622690823113,1,0.004885315895080566
790,"Carmen, Baby","Carmen, Baby",1.0,1.0,1.0,1.0,0,1,1.0,1.2264851925085198,0,0.006467970212300619
791,Vasantha Raagam,Vasantha Raagam,1.0,1.0,1.0,1.0,0,1,1.0,1.1081159214906777,0,0.006467970212300619
792,Vidya Vikas Institute of Engineering & Technology (VVIET),University of Madras,0.08333333333333333,0.1,0.3333333333333333,0.15384615384615383,48,0,0.3859066963195801,1.877793341433173,0,0.006005378564198812
793,"Princess Madeleine, Duchess of Hälsingland and Gästrikland",Queen Silvia of Sweden,0.09090909090909091,0.125,0.25,0.16666666666666666,48,0,0.5237171053886414,1.8463173246748772,0,0.006005378564198812
794,Night Life In Reno,Crooked Streets,0.0,0.0,0.0,0.0,16,0,0.39688581228256226,1.0327698653345034,0,0.006802584727605184
795,Mongkut,Yennadi,0.0,0.0,0.0,0.0,6,0,0.44922584295272827,5.074073056615339,0,0.006802584727605184
796,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0633439385223244,0,0.004968498150507609
797,Polish,IDK,0.0,0.0,0.0,0.0,6,0,0.4139399528503418,2.1259559118096205,1,0.004968498150507609
798,Agafia of Rus,wiatowa,0.0,0.0,0.0,0.0,10,0,0.39379921555519104,2.3878233112241185,0,0.0068901260693868
799,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0466886882535655,0,0.0068901260693868
800,"Atlanta, Georgia",IDK,0.0,0.0,0.0,0.0,16,0,0.3361225128173828,2.556861690867617,1,0.0056552807490030926
801,Man'S Castle,Man'S Castle,1.0,1.0,1.0,1.0,0,1,1.0,1.160626458834105,0,0.0056552807490030926
802,Capek'S Tales,Parakh (1944 Film),0.0,0.0,0.0,0.0,14,0,0.36910030245780945,1.136654211818337,0,0.006394652525583903
803,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0608604824315215,0,0.006394652525583903
804,That Woman,That Woman,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.1475103632889425,0,0.012123113870620728
805,"Prince Thomas, Duke of Genoa",king elisabeth ii of savoy,0.1,0.16666666666666666,0.2,0.1818181818181818,19,0,0.6295562982559204,1.8726789278186935,0,0.012123113870620728
806,American,South Africa,0.0,0.0,0.0,0.0,9,0,0.4250456690788269,2.963461478065584,0,0.005134693781534831
807,American,Danish,0.0,0.0,0.0,0.0,7,0,0.6222199201583862,2.0705539354063767,0,0.005134693781534831
808,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0341652845437619,0,0.007098684708277385
809,Munich,Saxony-Anhalt,0.0,0.0,0.0,0.0,11,0,0.3566958010196686,1.9847030758349251,0,0.007098684708277385
810,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0588195650631893,0,0.006137581666310629
811,Week-End In Havana,The Cantabrians,0.0,0.0,0.0,0.0,14,0,0.3417150378227234,1.0438525707926658,0,0.006137581666310629
812,Calgary,IDK,0.0,0.0,0.0,0.0,7,0,0.4207022488117218,2.7044908991785213,1,0.004856779177983602
813,Stanford,IDK,0.0,0.0,0.0,0.0,8,0,0.4441865086555481,2.27054817673038,1,0.004856779177983602
814,Layneker Zafra,Layneker Zafra,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.033249533770278,0,0.006861754258473714
815,Münchner,Los Angeles,0.0,0.0,0.0,0.0,9,0,0.3174344599246979,3.0465489845112255,0,0.006861754258473714
816,Palos Verdes,Los Angeles,0.0,0.0,0.0,0.0,8,0,0.4238406717777252,3.5605277051240014,0,0.00529207984606425
817,Karnataka,New York City,0.0,0.0,0.0,0.0,12,0,0.4493466913700104,2.3862486613705287,0,0.00529207984606425
818,Perm,London,0.0,0.0,0.0,0.0,6,0,0.37990304827690125,4.1898325238764516,0,0.006039585669835409
819,Rene Röthke,Rene Röthke,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1081785350304805,0,0.006039585669835409
820,Le Périscope,Le Périscope,1.0,1.0,1.0,1.0,0,1,1.0,1.0703963450625043,0,0.005694812536239624
821,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.3214086092046113,0,0.005694812536239624
822,French,French,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.9078472377715172,0,0.005998029311498006
823,Big Man On Campus,Irina Palm,0.0,0.0,0.0,0.0,14,0,0.282602995634079,1.1027790559316173,0,0.005998029311498006
824,Campbell Scott,IDK,0.0,0.0,0.0,0.0,14,0,0.5512573719024658,2.3950407565149803,1,0.006074915329615275
825,Secret Svensson,Secret Svensson,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.1342188687804429,0,0.006074915329615275
826,Ashad Ali,Ashad Ali,1.0,1.0,1.0,1.0,0,1,1.0,1.0754046966839779,0,0.005367932717005411
827,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0638328631172613,0,0.005367932717005411
828,"Toronto, Ontario",IDK,0.0,0.0,0.0,0.0,16,0,0.26201626658439636,2.1810088017531832,1,0.004934990406036377
829,Indonesian,IDK,0.0,0.0,0.0,0.0,9,0,0.5109969973564148,2.3686416910027654,1,0.004934990406036377
830,Lee Kang-Sheng,Giovanni Lo Porto,0.0,0.0,0.0,0.0,16,0,0.3068075478076935,1.0540887153419107,0,0.005756640434265136
831,21 April 1375,1530,0.0,0.0,0.0,0.0,11,0,0.6024547815322876,7.7352762467642044,0,0.005756640434265136
832,"Saint Paul, Minnesota",London,0.0,0.0,0.0,0.0,19,0,0.38212934136390686,4.4913083975279395,0,0.0063659906387329105
833,Paul of Greece,Ferdinand II of Aragon,0.16666666666666666,0.3333333333333333,0.25,0.28571428571428575,16,0,0.5583545565605164,1.657151370398476,0,0.0063659906387329105
834,Lyudmyla Olyanovska,Lyudmyla Olyanovska,1.0,1.0,1.0,1.0,0,1,1.0,1.0571532503173129,0,0.007955116033554078
835,Times Of Joy And Sorrow,Times Of Joy And Sorrow,1.0,1.0,1.0,1.0,0,1,1.0,1.069515661759504,0,0.007955116033554078
836,Richard Westmacott (The Younger),Daniel Maynadier Henry,0.0,0.0,0.0,0.0,26,0,0.47945165634155273,1.0355349197429573,0,0.007097395261128744
837,Bogotá,IDK,0.0,0.0,0.0,0.0,6,0,0.42571109533309937,2.3028836618826336,1,0.007097395261128744
838,Two Hearts In Waltz Time,Two Hearts In Waltz Time,1.0,1.0,1.0,1.0,0,1,1.0,1.084513786479823,0,0.007087717453638713
839,Teofila Ludwika Zasławska,wiatowa,0.0,0.0,0.0,0.0,20,0,0.45484909415245056,2.8897609874849866,0,0.007087717453638713
840,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.3653125829875683,0,0.004748616615931193
841,Chinese,Danish,0.0,0.0,0.0,0.0,5,0,0.7175582051277161,2.3855965153432677,0,0.004748616615931193
842,"July 1, 1943",IDK,0.0,0.0,0.0,0.0,12,0,0.2720309793949127,1.6582784098525933,1,0.005006875594456991
843,Munich,Vienna,0.0,0.0,0.0,0.0,6,0,0.8275653123855591,1.597840485274371,0,0.005006875594456991
844,Le Roi Des Champs-Élysées,Le Roi Des Champs-Élysées,1.0,1.0,1.0,1.0,0,1,1.0,1.0405036493404507,0,0.00832504431406657
845,All The Sins Of The Earth,All The Sins Of The Earth,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0622237515856485,0,0.00832504431406657
846,"Palm Springs, California",Los Angeles,0.0,0.0,0.0,0.0,20,0,0.5671535730361938,2.924721939588433,0,0.0064790705839792885
847,"Heads I Win, Tails You Lose",Cyclone Fury,0.0,0.0,0.0,0.0,24,0,0.3098117709159851,1.083045131984666,0,0.0064790705839792885
848,Poland,IDK,0.0,0.0,0.0,0.0,6,0,0.36512547731399536,2.710574913793601,1,0.004872230688730875
849,Hungarian,Hong Kong,0.0,0.0,0.0,0.0,6,0,0.48823127150535583,3.0174983304058367,0,0.004872230688730875
850,Kreuth,London,0.0,0.0,0.0,0.0,6,0,0.3574279844760895,5.93848443842599,0,0.006052029132843017
851,Urraca of Castile,Isabella of Castile,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,7,0,0.6683669686317444,1.9306654248398827,0,0.006052029132843017
852,National Film and Television School,"University of California, Berkeley",0.0,0.0,0.0,0.0,30,0,0.3498843014240265,2.470156235891226,0,0.0060069183508555096
853,Alfred Newton Richards,George Thomas Armstrong,0.0,0.0,0.0,0.0,19,0,0.7436792850494385,1.1740404777815947,0,0.0060069183508555096
854,Jovita Carranza,Jovita Carranza,1.0,1.0,1.0,1.0,0,1,1.0,1.1467052314324124,0,0.006098856528600057
855,New York,Los Angeles,0.0,0.0,0.0,0.0,10,0,0.6864413022994995,2.695953028414744,0,0.006098856528600057
856,Adventures Of Kitty O'Day,Private Lessons,0.0,0.0,0.0,0.0,22,0,0.26106980443000793,1.318627140163088,0,0.0064868927001953125
857,He Who Rides A Tiger,He Who Rides A Tiger,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.115771399752814,0,0.0064868927001953125
858,National Film School in Łódź,University of Southern California,0.0,0.0,0.0,0.0,28,0,0.40197691321372986,2.166726226925993,0,0.005660223960876465
859,CalArts,IDK,0.0,0.0,0.0,0.0,7,0,0.6154059171676636,1.9741433739810124,1,0.005660223960876465
860,Alfta parish,Bergen,0.0,0.0,0.0,0.0,11,0,0.26265305280685425,2.3787359113749824,0,0.00679023265838623
861,Sven-Ole Thorsen,Kostia Vlastos,0.0,0.0,0.0,0.0,15,0,0.36033886671066284,1.032598718267182,0,0.00679023265838623
862,"Santa Barbara, California",Moscow,0.0,0.0,0.0,0.0,24,0,0.32272154092788696,2.8330853416532746,0,0.004570984840393066
863,Salonica,Naples,0.0,0.0,0.0,0.0,7,0,0.49598607420921326,3.943052961236879,0,0.004570984840393066
864,Iniyum Puzhayozhukum,Iniyum Puzhayozhukum,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.038008673605742,0,0.008694156010945638
865,Marock,Marock,1.0,1.0,1.0,1.0,0,1,1.0,1.2604086530972558,0,0.008694156010945638
866,Alexander Nevsky Lavra,Saint Sophia Cathedral,0.0,0.0,0.0,0.0,20,0,0.38302889466285706,2.929371212204262,0,0.0052835086981455484
867,Taos,Mexico City,0.0,0.0,0.0,0.0,10,0,0.49494075775146484,2.999489186020339,0,0.0052835086981455484
868,The Souvenir Part Ii,The Souvenir Part Ii,1.0,1.0,1.0,1.0,0,1,1.0,1.1662595866555199,0,0.007132474581400553
869,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.33931055193077,0,0.007132474581400553
870,Requiem For A Dream,Requiem For A Dream,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0491355210890296,0,0.007126073042551677
871,Swaroopa,The Secrets Of Wu Sin,0.0,0.0,0.0,0.0,19,0,0.3759501278400421,1.1101212387769064,0,0.007126073042551677
872,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0625958961059163,0,0.006596591075261434
873,Clay Campbell,James M. Burd,0.0,0.0,0.0,0.0,13,0,0.4534442722797394,1.1403193452824076,0,0.006596591075261434
874,1 August 1936,18 May 1882,0.0,0.0,0.0,0.0,10,0,0.7402126789093018,6.74056830610646,0,0.0057078242301940914
