qid,True Answer,Predicted Answer,Jaccard,Recall,Precision,F1,EditDist,EM,BERT,Perp_ans,IDK,Time
497,Lebanon,Palestinian,0.0,0.0,0.0,0.0,8,0,0.7194127440452576,1.0090489047364746,0,0.019800126552581787
498,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.2616402932490969,0,0.01937865416208903
499,Squadron No. 5,Squadron No. 5,1.0,1.0,1.0,1.0,0,1,1.0,1.002816729585239,0,0.02219579219818115
500,In Bed With Santa,In Bed with Santa,0.6,0.75,0.75,0.75,1,0,1.0,1.0099678346791428,0,0.021357146898905437
501,U.S.,U.S,0.5,0.5,1.0,0.6666666666666666,1,0,0.8605448007583618,1.172783100756788,0,0.02085004250208537
502,Snapshot Of A Crime,Who Hesitates Is Lost,0.0,0.0,0.0,0.0,19,0,0.32137349247932434,1.009314304430955,0,0.023348844051361083
503,American,Hungarian-born American,0.5,1.0,0.5,0.6666666666666666,15,0,0.5821149349212646,1.2320118063896304,0,0.022820019721984865
504,Turn The River,Turn the River,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1.0,1.042789696036053,0,0.020614445209503174
505,Ireland,Northern Ireland,0.5,1.0,0.5,0.6666666666666666,9,0,0.7261829376220703,1.0054708741769025,0,0.020241924126942954
506,Yesterday'S Guys Used No Arsenic,Yesterday's Guys Used No Arsenic,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,0,0.9999999403953552,1.003680197293564,0,0.026328110694885255
507,Fougères,"Fougères, Ille-et-Vilaine",0.3333333333333333,1.0,0.3333333333333333,0.5,17,0,0.6818938255310059,1.0005165311184796,0,0.027617474397023518
508,Springtime In The Rockies,Springtime in the Rockies,0.3333333333333333,0.5,0.5,0.5,2,0,0.9999999403953552,1.0415591224968803,0,0.023511954148610435
509,Brazilian,Brazil,0.0,0.0,0.0,0.0,3,0,0.7761107087135315,1.3592703086198457,0,0.01977060635884603
510,Craig L. Fuller,Craig L. Fuller,1.0,1.0,1.0,1.0,0,1,1.0,1.0140649963893764,0,0.022557191054026284
511,Davao,Davao City,0.5,1.0,0.5,0.6666666666666666,5,0,0.7697010636329651,1.003179114049406,0,0.02245281934738159
512,Cherche Fiancé Tous Frais Payés,Cherche fiancé tous frais payés,0.1111111111111111,0.2,0.2,0.20000000000000004,4,0,1.0,1.0013225378384292,0,0.029656163851420083
513,Raat Aur Din,Raat Aur Din,1.0,1.0,1.0,1.0,0,1,1.0,1.0330907375985612,0,0.02174776792526245
514,Taxi To Paradise,Taxi to Paradise,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1.0,1.0315591322091628,0,0.025686264038085938
515,"Orlando, Florida","Juliaetta, Idaho",0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,0,0.5427232980728149,1.0005823864769665,0,0.02367601792017619
516,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0325710229413576,0,0.019414075215657554
517,Southwark,"Alehouse in Harrow Corner, Southwark",0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,27,0,0.637633204460144,1.1107786525032628,0,0.02903145949045817
518,Simon May,Simon May,1.0,1.0,1.0,1.0,0,1,1.0,1.0001937827527199,0,0.02100291649500529
519,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0688281855520316,0,0.019232531388600666
520,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0598197555381776,0,0.019403302669525148
521,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.4073055719292575,0,0.01966754992802938
522,Lorella De Luca,Lorella De Luca,1.0,1.0,1.0,1.0,0,1,1.0,1.0003073068406156,0,0.026473653316497803
523,Nyaung-u Sawrahan,Saw Rahan II,0.0,0.0,0.0,0.0,14,0,0.4993605315685272,1.0756175506833765,0,0.02363462050755819
524,Andrea Gonzaga,Vincenzo Gonzaga,0.3333333333333333,0.5,0.5,0.5,7,0,0.8279345631599426,1.0865689518005095,0,0.027419408162434895
525,L'Inhumaine,L'Inhumaine,1.0,1.0,1.0,1.0,0,1,1.0,1.1209410894920735,0,0.022826488812764487
526,Viennese,Vienna,0.0,0.0,0.0,0.0,3,0,0.4711045026779175,1.266322152069113,0,0.020611250400543214
527,Esterina,Esterina,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0052889046740192,0,0.020869080225626627
528,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.2537217786450694,0,0.01939147710800171
529,Kovilpatti,"Kovilpatti in Thoothukudi District, Tamil Nadu",0.14285714285714285,1.0,0.14285714285714285,0.25,36,0,0.6683022975921631,1.0417600901372874,0,0.028350027402242024
530,1264,before 1264,0.5,1.0,0.5,0.6666666666666666,7,0,0.7550917267799377,1.1191539982889096,0,0.025340795516967773
531,"Akron, Ohio","Akron, Ohio",1.0,1.0,1.0,1.0,0,1,1.0,1.0003266214177386,0,0.022466639677683514
532,Death Bed: The Bed That Eats,Death Bed: The Bed That Eats,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0621337138310707,0,0.024881649017333984
533,Käbi Laretei,Käbi Laretei,1.0,1.0,1.0,1.0,0,1,1.0,1.0095291492332117,0,0.025509063402811685
534,Tenerife,"Tenerife, Canary Islands",0.25,1.0,0.25,0.4,16,0,0.6981331706047058,1.0027886575191483,0,0.024567997455596922
535,György Enyedi,György Enyedi,1.0,1.0,1.0,1.0,0,1,1.0,1.000710005901082,0,0.024321409066518147
536,"Sudbury, Ontario","Sudbury, Ontario",1.0,1.0,1.0,1.0,0,1,1.0,1.0015185292050603,0,0.022155590852101645
537,Policewala Gunda,Policewala Gunda,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0584034579162616,0,0.022655284404754637
538,Mumbai,Mumbai,1.0,1.0,1.0,1.0,0,1,0.9999998211860657,1.0540335697054313,0,0.019481452306111653
539,Russellville,"Russellville, Arkansas",0.3333333333333333,1.0,0.3333333333333333,0.5,10,0,0.6699005961418152,1.0011642125391758,0,0.021837874253590902
540,A Girl'S Folly,A Girl's Folly,0.6,0.75,0.75,0.75,1,0,1.0,1.003481636952338,0,0.022562650839487712
541,Canadian,American-Canadian,0.0,0.0,0.0,0.0,9,0,0.6760580539703369,1.1519303091370334,0,0.022961779435475668
542,"Montreal, Quebec","Montreal, Quebec",1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0020524905265018,0,0.022631382942199706
543,Undercover Blues,Undercover Blues,1.0,1.0,1.0,1.0,0,1,1.0,1.0170080280649618,0,0.02247265577316284
544,Ingmar'S Inheritance,Ingmar'S Inheritance,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.046227530366517,0,0.02442541519800822
545,France,French,0.0,0.0,0.0,0.0,2,0,0.7987915873527527,1.0092219760375591,0,0.020622936884562175
546,Chattanooga,"Chattanooga, Tennessee",0.3333333333333333,1.0,0.3333333333333333,0.5,11,0,0.6144779324531555,1.0005407184230026,0,0.0238832155863444
547,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.316954748132364,0,0.01937846342722575
548,Bangalore,Bangalore,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.164325372567137,0,0.020567051569620767
549,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.1453949226915152,0,0.01963248650232951
550,Making Babies,Making Babies,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0127400926498296,0,0.021300872166951496
551,A Esposa Do Solteiro,Honor of the West,0.0,0.0,0.0,0.0,17,0,0.27472200989723206,1.0277620563250378,0,0.022573312123616535
552,Hedwig Pringsheim,Hedwig Pringsheim,1.0,1.0,1.0,1.0,0,1,1.0,1.109163375998695,0,0.023839191595713297
553,Laughing Heirs,Laughing Heirs,1.0,1.0,1.0,1.0,0,1,1.0,1.0025849263996238,0,0.024263370037078857
554,"Henry Strutt, 2Nd Baron Belper",Nina kottová,0.0,0.0,0.0,0.0,25,0,0.3339444398880005,1.0004774003174486,0,0.024396351973215737
555,Newport,"Newport, South Wales, Monmouthshire",0.2,1.0,0.2,0.33333333333333337,28,0,0.5248714685440063,1.004514356401039,0,0.02451734940210978
556,Autumn Trip,Autumn Trip,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0002822044650137,0,0.020228779315948485
557,Broadway To Cheyenne,Flat Foot Stooges,0.0,0.0,0.0,0.0,17,0,0.35694587230682373,1.0309669530069834,0,0.022743066151936848
558,Charles L. Biedenbach,Charles L. Biedenbach,1.0,1.0,1.0,1.0,0,1,1.0,1.0333918017373516,0,0.023129125436147053
559,The Hunting Of The Hawk,The Hunting of the Hawk,0.5,0.75,0.6,0.6666666666666665,2,0,1.0,1.0326329807782164,0,0.023471959431966147
560,Lucky Jordan,Adventures of Joselito and Tom Thumb,0.0,0.0,0.0,0.0,30,0,0.3318784236907959,1.0664177069116558,0,0.027675290902455647
561,Xu Yulan,Xu Yulan,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0200450790996485,0,0.026688289642333985
562,It'S A King,"Nous, princesses de Clèves",0.0,0.0,0.0,0.0,24,0,0.29487839341163635,1.0264947818227699,0,0.024079453945159913
563,October Moon,October Moon,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0003156628763479,0,0.019989208380381266
564,New York,"New York, New York",0.6666666666666666,1.0,0.6666666666666666,0.8,10,0,0.7868869304656982,1.0016654457718603,0,0.02308415174484253
565,The Champion Of Pontresina,The Champion of Pontresina,0.6,0.75,0.75,0.75,1,0,0.9999999403953552,1.0080341992932107,0,0.024143608411153157
566,Nai Roshni,Nai Roshni,1.0,1.0,1.0,1.0,0,1,1.0,1.0001615449715477,0,0.026860193411509196
567,26 February 1924,1499,0.0,0.0,0.0,0.0,15,0,0.4182339608669281,1.4537238451919363,0,0.025288637479146323
568,Rafael Bardem,Rafael Bardem,1.0,1.0,1.0,1.0,0,1,1.0,1.0752715772665664,0,0.026355000336964925
569,Yale,Yale University,0.5,1.0,0.5,0.6666666666666666,11,0,0.6053805351257324,1.0004805004374864,0,0.021101868152618407
570,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.0059413328395723,0,0.023859981695810953
571,Teton County,Wyoming,0.0,0.0,0.0,0.0,10,0,0.383873850107193,1.1884186069232876,0,0.01933749516805013
572,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0396338160577463,0,0.0237778902053833
573,Barcelona,Barcelona,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.1103231573078778,0,0.020550580819447835
574,A Wrong Way To Love,A Wrong Way to Love,0.6666666666666666,0.8,0.8,0.8000000000000002,1,0,1.0,1.0509523318819667,0,0.02374527057011922
575,Narcís Ventalló,Narcs Ventalló,0.3333333333333333,0.5,0.5,0.5,1,0,0.782640278339386,1.003856234422438,0,0.027193705240885418
576,Elvira'S Haunted Hills,Elvira's Haunted Hills,0.6,0.75,0.75,0.75,1,0,1.0,1.0026454326842795,0,0.030053365230560302
577,Hythe,Hythe,1.0,1.0,1.0,1.0,0,1,1.0,1.0000325456856207,0,0.020148988564809164
578,Sancho IV of Castile,Sancho IV,0.5,0.5,1.0,0.6666666666666666,11,0,0.6834800839424133,1.0892182332933213,0,0.025088270505269367
579,French Fried Vacation 3,My Best Friend's Wife,0.0,0.0,0.0,0.0,18,0,0.3618033528327942,1.0513988036597333,0,0.028821074962615968
580,Bouxwiller,Bouxwiller,1.0,1.0,1.0,1.0,0,1,1.0,1.061834881148955,0,0.025333881378173828
581,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.4147695530060898,0,0.019671988487243653
582,Cergy,in a hotel room,0.0,0.0,0.0,0.0,13,0,0.3647986352443695,1.1674159112818774,0,0.022880280017852785
583,Figueira,Figueira da Foz,0.3333333333333333,1.0,0.3333333333333333,0.5,7,0,0.781035840511322,1.006890167678384,0,0.022381838162740073
584,"Frederick, Maryland","Frederick, Maryland",1.0,1.0,1.0,1.0,0,1,1.0,1.0200244167273251,0,0.022225077946980795
585,Five Million Look For An Heir,Spione,0.0,0.0,0.0,0.0,25,0,0.35552412271499634,1.0144768152063128,0,0.022480475902557372
586,Antiochus II Theos,Antiochus II,0.6666666666666666,0.6666666666666666,1.0,0.8,6,0,0.8302507996559143,1.0010752674901189,0,0.0256619135538737
587,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.3938800850802147,0,0.020495935281117757
588,How Moscha Came Back,How Moscha Came Back,1.0,1.0,1.0,1.0,0,1,1.0,1.0127879487458877,0,0.022775999704996743
589,Dasima,Dasima,1.0,1.0,1.0,1.0,0,1,1.0,1.0029741480736354,0,0.02093571424484253
590,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0982297034032962,0,0.020566749572753906
591,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0126311180659384,0,0.023860406875610352
592,Black Feathers,Durango Valley Raiders,0.0,0.0,0.0,0.0,15,0,0.3488193452358246,1.041696872431033,0,0.02217562198638916
593,Eberhard of Limburg,Wilhelm I of Limburg,0.4,0.6666666666666666,0.5,0.5714285714285715,9,0,0.7743288278579712,1.0989713298195996,0,0.02737875779469808
594,Jobst of Limburg,Jobst of Limburg Stirum,0.75,1.0,0.75,0.8571428571428571,7,0,0.8657712340354919,1.0307799775168434,0,0.02909140189488729
595,Premalekha,Premalekha,1.0,1.0,1.0,1.0,0,1,1.0,1.0022877043696576,0,0.02185444434483846
596,Fugitive Rage,Fugitive Rage,1.0,1.0,1.0,1.0,0,1,1.0,1.0008053742175789,0,0.022167698542277018
597,Licantén,"Licantén, Chile",0.3333333333333333,1.0,0.3333333333333333,0.5,7,0,0.649823009967804,1.0037276566774478,0,0.023375399907430015
598,Time Changer,Miss Sloane,0.0,0.0,0.0,0.0,8,0,0.30207088589668274,1.0746172146668902,0,0.02134183645248413
599,"Candida, Woman Of The Year",Nine Girls,0.0,0.0,0.0,0.0,23,0,0.25358012318611145,1.127937979661899,0,0.02480051914850871
600,Ampara,Sri Lanka,0.0,0.0,0.0,0.0,7,0,0.3611656427383423,1.2595840339699083,0,0.020022026697794595
601,St. Teresa'S National Secondary School,St. Teresa's National Secondary School,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,0,1.0,1.0717353389158593,0,0.024677435557047527
602,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0330144676563207,0,0.019970965385437012
603,Turkish,village necropolis,0.0,0.0,0.0,0.0,16,0,0.3834496736526489,1.149304475479805,0,0.02851095199584961
604,"Orlando, Florida","Juliaetta, Idaho",0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,0,0.5427232980728149,1.0004662171870855,0,0.021622188886006675
605,Scottish,Scottish-Australian,0.0,0.0,0.0,0.0,11,0,0.5870996713638306,1.1506685162933712,0,0.021045263608296713
606,Joseph Ruskin,Joseph Ruskin,1.0,1.0,1.0,1.0,0,1,1.0,1.1455938507702303,0,0.022092004617055256
607,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.094396467918191,0,0.020681460698445637
608,Toll Of The Desert,Toll of the Desert,0.3333333333333333,0.5,0.5,0.5,2,0,0.9999999403953552,1.0678249751507156,0,0.021657228469848633
609,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.2232970531298133,0,0.02025602658589681
610,The World'S Champion,The Bell from Hell,0.14285714285714285,0.25,0.25,0.25,14,0,0.3955692946910858,1.123224659786174,0,0.02108478546142578
611,Christine of Hesse,Anna of Holstein-Gottorp,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,21,0,0.5945281982421875,1.0004966126862407,0,0.03178023497263591
612,Italian,American,0.0,0.0,0.0,0.0,5,0,0.6617310047149658,1.071632317055433,0,0.0208717942237854
613,English,English,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.593322320324619,0,0.019293272495269777
614,Bluebeard'S Ten Honeymoons,In Case of Adversity,0.0,0.0,0.0,0.0,22,0,0.27270492911338806,1.0296346931481992,0,0.023499596118927
615,Life As It Comes,Dear Wendy,0.0,0.0,0.0,0.0,14,0,0.2435615509748459,1.0251399613866665,0,0.021126349767049152
616,Kujō Michiie,Kuj Michiie,0.3333333333333333,0.5,0.5,0.5,1,0,0.8374040722846985,1.023678660977036,0,0.02800723711649577
617,John II,"Frederick III, Elector Palatine",0.0,0.0,0.0,0.0,28,0,0.5229377746582031,1.0930516305327491,0,0.028442291418711345
618,Dařbuján A Pandrhola,Way Down East,0.0,0.0,0.0,0.0,16,0,0.37107565999031067,1.2030032019759676,0,0.021051450570424398
619,Ask A Policeman,Ask a Policeman,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1.0,1.007496995618101,0,0.022142024834950765
620,Brooklyn,"June 25, 1944",0.0,0.0,0.0,0.0,13,0,0.28493064641952515,1.3175270110645647,0,0.02153706153233846
621,Justo Mullor García,Justo Mullor Garca,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0.8596768975257874,1.0025641778495273,0,0.02777134577433268
622,Eleanor of Provence,Beatrice of England,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,0,0.6909732818603516,1.0057952387239009,0,0.02605912685394287
623,Did A Good Man Die?,Did a Good Man Die?,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,0,1.0,1.0312338106272674,0,0.02455400228500366
624,Chavakkad,"Pancharamukku near Chavakkad in Thrissur district, Kerala",0.125,1.0,0.125,0.2222222222222222,48,0,0.6506513953208923,1.01771826732554,0,0.030133942763010662
625,University of Wisconsin,University of Wisconsin-Madison,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,8,0,0.868707001209259,1.010153452165154,0,0.02470480998357137
626,Man From Plains,Man from Plains,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1.0,1.0271183432127309,0,0.025770485401153564
627,Alain Poiré,Alain Poiré,1.0,1.0,1.0,1.0,0,1,1.0,1.0016976085912042,0,0.027028461297353108
628,Sweepings,Sweepings,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0169855872858353,0,0.023538696765899658
629,Calcutta,Calcutta,1.0,1.0,1.0,1.0,0,1,1.0,1.0002298450433342,0,0.02153877019882202
630,Kankan,"Kankan, Guinea",0.3333333333333333,1.0,0.3333333333333333,0.5,8,0,0.5229697823524475,1.017760245248328,0,0.025029981136322023
631,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.304122832788383,0,0.02050428787867228
632,De As,De AS,0.3333333333333333,0.5,0.5,0.5,1,0,1.0000001192092896,1.028764286118407,0,0.020049099127451578
633,3.2.1.,3.2.1.,1.0,1.0,1.0,1.0,0,1,1.0,1.0141018544362763,0,0.020610507329305014
634,Pomigliano d'Arco,Pomigliano d'Arco,1.0,1.0,1.0,1.0,0,1,1.0,1.0007364723756076,0,0.02488834857940674
635,Lindsay'S Boy,Lindsay'S Boy,1.0,1.0,1.0,1.0,0,1,1.0,1.0976421395741176,0,0.022218080361684163
636,Walterina Markova,Des Clohessy,0.0,0.0,0.0,0.0,16,0,0.3831389248371124,1.0827283997436221,0,0.02349687417348226
637,Santiago del Estero,Santiago del Estero,1.0,1.0,1.0,1.0,0,1,1.0,1.006838227561964,0,0.02762945493062337
638,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.2860792060213815,0,0.01943893829981486
639,Bouxwiller,Bouxwiller,1.0,1.0,1.0,1.0,0,1,1.0,1.1912659553399612,0,0.025519529978434246
640,Gordon Of Ghost City,Gordon of Ghost City,0.6,0.75,0.75,0.75,1,0,1.0,1.0877992842560966,0,0.021384998162587484
641,King Xiang of Wei,King Xiang of Wei,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.011910356230232,0,0.028127686182657877
642,Theni,"Mallingapuram near Pannaipuram, Theni District, Tamil Nadu",0.125,1.0,0.125,0.2222222222222222,53,0,0.2658429443836212,1.0149300994140642,0,0.031240963935852052
643,The Man In Grey,The Man in Grey,0.6,0.75,0.75,0.75,1,0,1.0,1.045611860524235,0,0.025376522541046144
644,Ceawlin of Wessex,Ceawlin of Wessex,1.0,1.0,1.0,1.0,0,1,1.0,1.0055303875264185,0,0.02976336081822713
645,Mongkut,Prince Bhanurangsi Savangwongse,0.0,0.0,0.0,0.0,29,0,0.4776894152164459,1.0159562738362133,0,0.034728912512461345
646,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0076630461837328,0,0.019395748774210613
647,Iran,Iranian–Canadian,0.0,0.0,0.0,0.0,12,0,0.5974069237709045,1.0261706975633524,0,0.02277737855911255
648,Grand Prix de Rome,Grand Prix de Rome,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.00355301004806,0,0.025293282667795815
649,New York,"New York, New York",0.6666666666666666,1.0,0.6666666666666666,0.8,10,0,0.7868869304656982,1.0023370619237455,0,0.02303379774093628
650,Roswolsky'S Mistress,Roswolsky'S Mistress,1.0,1.0,1.0,1.0,0,1,1.0,1.021925958545841,0,0.025189459323883057
651,Argentine,British-Argentine,0.0,0.0,0.0,0.0,8,0,0.6677492260932922,1.0957581048634568,0,0.02235145171483358
652,Jitender Singh Shunty,Peter Mller,0.0,0.0,0.0,0.0,17,0,0.3353278338909149,1.0554696869841496,0,0.02598268985748291
653,Partners Three,Partners Three,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0441084753709098,0,0.02051781415939331
654,American,IDK,0.0,0.0,0.0,0.0,8,0,0.3981325328350067,1.2761052805647974,1,0.021113447348276772
655,"American Airlines Group, Inc.","American Airlines Group, Inc.",1.0,1.0,1.0,1.0,0,1,1.0,1.1421297264825983,0,0.023430697123209634
656,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0506303772624748,0,0.028751877943674724
657,Porterville,"Porterville, California",0.3333333333333333,1.0,0.3333333333333333,0.5,12,0,0.674522876739502,1.0004855478199615,0,0.02123409112294515
658,"St. Thomas College, Thrissur","St. Thomas College, Thrissur",1.0,1.0,1.0,1.0,0,1,1.0,1.0095465059021373,0,0.025006882349650063
659,The Decline And Fall Of Heavenly,The Decline and Fall of Heavenly,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,1.0,1.0500222284498082,0,0.023853401343027752
660,Jayavarman I,Jayavarman I,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0053657194393042,0,0.026197528839111327
661,Thomas Methuen,"Paul Methuen of Corsham, Wilshire",0.14285714285714285,0.5,0.16666666666666666,0.25,27,0,0.5894291996955872,1.0351056754104309,0,0.03265912532806396
662,Saint Louis,"Saint Louis, Missouri",0.5,1.0,0.5,0.6666666666666666,10,0,0.6167243123054504,1.0091294188121742,0,0.022273739178975422
663,American Academy of Dramatic Arts,American Academy of Dramatic Arts,1.0,1.0,1.0,1.0,0,1,1.0,1.024218318996434,0,0.0222429354985555
664,Abhimaanam,Abhimaanam,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0627267246323548,0,0.026851320266723634
665,David Feintuch,David Feintuch,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0008031885227113,0,0.025299100081125896
666,The Tango Of Our Childhood,The Tango of Our Childhood,0.6666666666666666,0.8,0.8,0.8000000000000002,1,0,1.0,1.0025256374577893,0,0.026754188537597656
667,Valparaíso,"Valparaso, Chile",0.0,0.0,0.0,0.0,8,0,0.651725709438324,1.0035403204121927,0,0.027184597651163735
668,"Hamburg, Germany","Hamburg, Germany",1.0,1.0,1.0,1.0,0,1,1.0,1.001989750493976,0,0.021555626392364503
669,Our Crazy Aunts,Our Crazy Aunts,1.0,1.0,1.0,1.0,0,1,1.0,1.000707712723085,0,0.026430873076121013
670,Warsaw,Warsaw,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0010449518750784,0,0.025431644916534425
671,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.109711235575147,0,0.023972622553507485
672,Spooks And Spirits,Cat Chaser,0.0,0.0,0.0,0.0,16,0,0.42365607619285583,1.0235059564957285,0,0.02471051216125488
673,Dallas,"Dallas, Texas",0.3333333333333333,1.0,0.3333333333333333,0.5,7,0,0.4874197244644165,1.0006652943384267,0,0.02072772979736328
674,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.2000434583428972,0,0.024063130219777424
675,Graz,Graz,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.3218963744889949,0,0.024934589862823486
676,"Hamburg, Germany","Hamburg, Germany",1.0,1.0,1.0,1.0,0,1,1.0,1.003407056660021,0,0.02043887774149577
677,Balyasakhi,El Lazarillo de Tormes,0.0,0.0,0.0,0.0,20,0,0.33822089433670044,1.1088873703287574,0,0.029103684425354003
678,York University,York University,1.0,1.0,1.0,1.0,0,1,1.0,1.005679791460731,0,0.021472124258677165
679,Chinese,Chinese Han dynasty,0.3333333333333333,1.0,0.3333333333333333,0.5,12,0,0.5586230158805847,1.212993247328735,0,0.027726006507873536
680,"Memphis, Tennessee",Los Angeles,0.0,0.0,0.0,0.0,13,0,0.5096381306648254,1.3721332885570212,0,0.02100084622701009
681,Đuka Begović,uka Begovi,0.0,0.0,0.0,0.0,2,0,0.5232426524162292,1.0009861821357873,0,0.028029215335845948
682,Sobhuza II,King Sobhuza II,0.6666666666666666,1.0,0.6666666666666666,0.8,5,0,0.8811584711074829,1.1256255538389088,0,0.027708001931508384
683,Bettler Gmbh,Schlußakkord,0.0,0.0,0.0,0.0,12,0,0.47396978735923767,1.0481102428737432,0,0.02600878874460856
684,Capodimonte,"Capodimonte, Viterbo",0.3333333333333333,1.0,0.3333333333333333,0.5,9,0,0.7514855265617371,1.0038462913196915,0,0.02935818036397298
685,Kamal Sadanah,Kamal Sadanah,1.0,1.0,1.0,1.0,0,1,1.0,1.0143849353884944,0,0.02773121992746989
686,The Future Of Emily,The Future of Emily,0.6,0.75,0.75,0.75,1,0,0.9999998807907104,1.0337334913369025,0,0.02299079895019531
687,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.1728128911026463,0,0.01934081713358561
688,Jeong Hyeon-Mo,Jeong Hyeon-mo,0.3333333333333333,0.5,0.5,0.5,1,0,1.0,1.0088201036401756,0,0.027610381444295246
689,Venice,"Venice, California",0.3333333333333333,1.0,0.3333333333333333,0.5,12,0,0.5243383646011353,1.1466928781327084,0,0.02094343105951945
690,British,British,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.1434456648157947,0,0.023581135272979736
691,The 7Th Hunt,The 7th Hunt,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0.9999999403953552,1.0037365282933952,0,0.02213442325592041
692,Flaín Muñoz,Fernando Flanez,0.0,0.0,0.0,0.0,11,0,0.5125130414962769,1.0126096070210195,0,0.029700684547424316
693,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0095863459099341,0,0.0205596923828125
694,Brahima Cissé,Brahima Cissé,1.0,1.0,1.0,1.0,0,1,1.0,1.0007054252437437,0,0.026456363995869956
695,University of Missouri,University of Missouri,1.0,1.0,1.0,1.0,0,1,1.0,1.1049587574744577,0,0.024795707066853842
696,"Hamburg, Germany","Hamburg, Germany",1.0,1.0,1.0,1.0,0,1,1.0,1.0057030865456653,0,0.020784366130828857
697,"May 25, 1898","May 25, 1898",1.0,1.0,1.0,1.0,0,1,1.0,1.2325720058760181,0,0.021359841028849285
698,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0703983141491953,0,0.020268730322519937
699,Parkinson,Parkinson's disease,0.3333333333333333,1.0,0.3333333333333333,0.5,10,0,0.4398479461669922,1.041194293557524,0,0.025578184922536214
700,Annelise Hovmand,Christel Holch,0.0,0.0,0.0,0.0,12,0,0.6001247763633728,1.0022371385619433,0,0.02609247366587321
